Date,SPDV,SDOG,VALQ,BFOR,ESGS,QQQE,DSTL,FDRR,FDVV,FDLO,FDMO,FQAL,FVAL,FTCS,FXD,FXG,DWPP,FVC,FV,DVLU,EDOW,FXN,FXO,FXH,FXR,FEX,FTC,RNLC,FTA,FXZ,FNX,FNY,RNMC,FNK,FDL,FAD,FAB,FTXO,FTXG,FTXN,FTXH,FTXL,TDIV,FTXR,QQEW,QQXT,QTEC,RDVY,FYX,FYC,RNSC,FYT,SDVY,FXL,TUSA,RNDV,FXU,FVD,DVOL,TILT,QDEF,QDYN,QDF,QLC,FLQL,FLQM,FLQS,KNG,QDIV,DIV,GSLC,GSSC,GSEW,ISMD,DEF,DJD,PYZ,PEZ,PSL,PXI,PFI,PTH,PRN,PDP,DWAS,PTF,PUI,PBE,PKB,PXE,PBJ,PWV,PEJ,PWC,PBS,PXQ,PXJ,PJP,PSI,PSJ,PRF,PRFZ,PEY,KBWD,IUS,IUSS,RYJ,USEQ,EQAL,OMFL,OMFS,EQWL,SPGP,SPMV,RWL,SPVM,SPVU,RHS,RYE,RSP,RYF,RTM,RYT,RYU,RCD,RYH,RGI,XRLV,SPHD,SPLV,SPMO,RPV,SPHQ,RWK,EWMC,RFV,XMLV,XMMO,XMHQ,RWJ,EWSC,RZV,XSHD,XSLV,XSMO,XSHQ,XSVM,RDIV,CLRG,CSML,GRES,DGRO,HDV,ILCV,EUSA,USMV,MTUM,LRGF,QUAL,SMMV,SMLF,VLUE,DVY,JSMD,JHMC,JHMS,JHME,JHMF,JHMH,JHMI,JHML,JHMA,JHMM,JHSC,JHMT,JHMU,JPME,JPSE,JPUS,JDIV,JMIN,JMOM,JQUA,JVAL,LVHD,SQLV,RBUS,NULV,NUMV,CALF,MFUS,PSET,USMC,PSC,PY,CSM,SMDV,NOBL,REGL,FNDB,FNDX,FNDA,LEAD,QUS,XNTK,SPYD,ONEV,ONEO,ONEY,MMTM,VLU,SDY,LGLV,SMLV,DURA,MOAT,UTRN,VSDA,CFO,CFA,CSF,CDC,CDL,VSMV,CSA,CSB,USVM,ULVM,VUSE,WBIY,EPS,DHS,DLN,DON,EZM,USMF,DGRW,DES,EES,DGRS,DTD,QARP,DEUS
2003-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.548786640167236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.663761138916016,,,,,,,,,,,,,,,,,,,,,,,,,,23.90581703186035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.674072265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6556878089904785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.58686637878418,,,,,,,,,,,,,,,,,,,,,,,,,,24.41046714782715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.728843688964844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.959994316101074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.810604572296143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.11351203918457,,,,,,,,,,,,,,,,,,,,,,,,,,25.67498016357422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.202592849731445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.359596252441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.876725673675537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.662670135498047,,,,,,,,,,,,,,,,,,,,,,,,,,26.283437728881836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.668807983398438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.355152130126953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.905065536499023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.81835174560547,,,,,,,,,,,,,,,,,,,,,,,,,,26.783864974975586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.637868881225586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.965883255004883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.850432395935059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.80501365661621,,,,,,,,,,,,,,,,,,,,,,,,,,26.601375579833984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2102108001709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.745420455932617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.475130081176758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.86104393005371,,,,,,,,,,,,,,,,,,,,,,,,,,25.974328994750977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3966064453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.773971557617188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5368876457214355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.255041122436523,,,,,,,,,,,,,,,,,,,,,,,,,,26.42845916748047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.956619262695312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.311365127563477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.718601226806641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.513763427734375,,,,,,,,,,,,,,,,,,,,,,,,,,27.23121452331543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.663301467895508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.914220809936523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6851277351379395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.206024169921875,,,,,,,,,,,,,,,,,,,,,,,,,,25.985374450683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.110700607299805,,,,,,,,,29.359477996826172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.009211540222168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.847714900970459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.099109649658203,,,,,,,,,,,,,,,,,,,,,,,,,,25.958711624145508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.51899528503418,,,,,,,,,30.302940368652344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.447700500488281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9213547706604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.111711502075195,,,,,,,,,,,,,,,,,,,,,,,,,,26.625244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.556665420532227,,,,,,,,,30.847248077392578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.284798622131348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.09462833404541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.897680282592773,,,,,,,,,,,,,,,,,,,,,,,,,,27.257354736328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.81549644470215,,,,,,,,,31.3416690826416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.739527702331543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.354541778564453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.22726821899414,,,,,,,,,,,,,,,,,,,,,,,,,,28.836688995361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.54327392578125,,,,,,,,,32.79803466796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.855655670166016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.950987339019775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.39543533325195,,,,,,,,,7.4753336906433105,,,,,,,,,,,,,,,,,29.906003952026367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.18958282470703,,,,,,,,,33.2612190246582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.43849754333496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.39483118057251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.76017379760742,,,,,,,,,7.240349292755127,,,,,,,,,,,,,,,,,28.98483657836914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.86463165283203,,,,,,,,,32.253639221191406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.264892578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.554470062255859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.82441711425781,,,,,,,,,7.255038738250732,,,,,,,,,,,,,,,,,29.60149574279785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.821081161499023,,,,,,,,,33.071632385253906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.209659576416016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.426925182342529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.24608039855957,,33.460453033447266,,,,,,,,,7.222043037414551,,,,,,,,,,,,,,,,,29.19774627685547,,,,,,,,,,,,,,,,,,13.268436431884766,,,,,,,13.610764503479004,,10.993057250976562,,,,,,,20.310108184814453,,,,,,,,,32.72795104980469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.657374382019043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.411381244659424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.07288646697998,,32.279884338378906,,,,,,,,,7.165852069854736,,,,,,,,,,,,,,,,,28.264854431152344,,,,,,,,,,,,,,,,,,12.780084609985352,,,,,,,12.831419944763184,,10.414880752563477,,,,,,,20.082012176513672,,,,,,,,,32.509586334228516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.860008239746094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.587591648101807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.343069076538086,,33.99707794189453,,,,,,,,,7.40951681137085,,,,,,,,,,,,,,,,,29.535587310791016,,,,,,,,,,,,,,,,,,13.646218299865723,,,,,,,13.898383140563965,,11.259329795837402,,,,,,,20.421077728271484,,,,,,,,,33.46494674682617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.506511688232422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.665868282318115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.475606918334961,,,11.841300964355469,10.524322509765625,12.813324928283691,35.07625961303711,13.497960090637207,13.867137908935547,,12.117208480834961,13.375894546508789,14.119357109069824,,,7.527698040008545,,,,,,,,,,,,,,,,,29.989458084106445,,,,,,,,,,,,,,,,,,14.235926628112793,,,,,,,14.343727111816406,,11.620526313781738,,,,,,,20.616960525512695,,,,,,,,,33.94865798950195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.237565994262695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.900698661804199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.150711059570312,,,12.113146781921387,10.906899452209473,13.119861602783203,36.657081604003906,13.52517318725586,15.043283462524414,,12.705103874206543,14.828185081481934,15.057517051696777,,,7.798508167266846,,,,,,,,,,,,,,,,,31.521072387695312,,,,,,,,,,,,,,,,,,14.72428035736084,,,,,,,15.160189628601074,,12.215278625488281,,,,,,,21.08538818359375,,,,,,,,,35.180545806884766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.218093872070312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.791109561920166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.402456283569336,,,11.489497184753418,10.969503402709961,12.270307540893555,36.54121017456055,13.416316032409668,14.493149757385254,,13.178689002990723,14.763433456420898,15.001228332519531,,,7.668121337890625,,,,,,,,,,,,,,,,,31.245920181274414,,,,,,,,,,,,,,,,,,14.751922607421875,,,,,,,15.113797187805176,,11.78827953338623,,,,,,,21.029550552368164,,,,,,,,,34.60309600830078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.028209686279297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.824215888977051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.325002670288086,,,11.63863754272461,11.216766357421875,12.147692680358887,37.3170280456543,13.177511215209961,15.23298454284668,,13.166271209716797,14.800433158874512,15.573508262634277,,,7.620228290557861,,,,,,,,,,,,,,,,,31.401718139648438,,,,,,,,,,,,,,,,,,15.166563034057617,,,,,,,15.317907333374023,,11.89370346069336,,,,,,,21.38574981689453,,,,,,,,,34.509151458740234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.38037109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.750652313232422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.965003967285156,15.78276538848877,14.134249687194824,12.096912384033203,11.534361839294434,11.000383377075195,12.445475578308105,36.66250228881836,12.650775909423828,14.341388702392578,14.144379615783691,12.749463081359863,13.912406921386719,15.930010795593262,,,7.509053707122803,,,,,,,,,,,,,,,,,30.560546875,,,,,,,,,,,,,,,,,,15.009921073913574,,,,,,,14.584952354431152,,11.633986473083496,,,,,,,20.936185836791992,,,,,,,,,33.93843460083008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.155954360961914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.997622489929199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.863640785217285,16.673572540283203,15.018776893615723,12.052440643310547,11.62259578704834,11.279579162597656,13.259989738464355,37.85557174682617,13.077611923217773,15.03380012512207,14.916971206665039,13.125408172607422,15.51270580291748,16.211462020874023,,,7.650543689727783,,,,,,,,,,,,,,,,,31.9515380859375,,,,,,,,,,,,,,,,,,15.783909797668457,,,,,,,15.373581886291504,,12.0159273147583,,,,,,,21.55746078491211,,,,,,,,,34.409427642822266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.171009063720703,,,,,,,29.17781639099121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.257344245910645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.961235046386719,16.751033782958984,14.806126594543457,12.435108184814453,11.548555374145508,11.304082870483398,13.33622932434082,37.655757904052734,13.0167236328125,14.8251314163208,15.366944313049316,13.489937782287598,15.198197364807129,16.333423614501953,36.37827682495117,,7.600532054901123,,,,,,,,,,,,,,,,,32.12164306640625,,,,,,,,,,,,,12.432981491088867,,,,,16.124835968017578,,,,,,,15.559139251708984,,11.869544982910156,,,,,,,21.543567657470703,,,,,,,,,34.19782257080078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.918973922729492,,,,,,,29.180757522583008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
