Date,FQAL,FTCS,JQUA,MOAT,PSET,QUAL,SPHQ,XMHQ,XSHQ
29/04/2016,0,36.88947678,0,30.22945023,23.55545235,59.47071457,22.61021042,36.39014816,0
31/05/2016,0,37.12366104,0,31.05202103,24.00448418,60.10762405,22.77497864,36.60486603,0
30/06/2016,0,37.37017822,0,30.39770126,23.98577881,60.3985405,22.83338165,36.75355148,0
29/07/2016,0,38.24449921,0,32.11762619,24.9206543,62.237957,23.5322628,38.05579376,0
31/08/2016,0,38.10346985,0,32.37000275,24.69538116,62.10068512,23.45870018,38.07453156,0
30/09/2016,23.63193512,37.83466721,0,31.83719826,24.60151672,62.03723526,23.23979568,38.01457214,0
31/10/2016,23.23406601,36.96750259,0,31.07071304,24.30314064,60.76873016,22.86138916,36.90507126,0
30/11/2016,24.01131248,38.22112274,0,32.76259232,24.15159988,62.59796143,23.71972466,39.0676651,0
30/12/2016,24.4101429,38.62429428,0,32.93645096,24.73313904,63.84686279,24.20021057,39.53693008,0
31/01/2017,24.94907761,39.38144684,0,33.87262344,25.09694862,64.58605194,24.5261097,40.49361801,0
28/02/2017,26.04088783,41.06610489,0,35.62204742,25.73171616,67.61668396,25.44792938,41.3840065,0
31/03/2017,26.0299778,41.47785568,0,35.48965836,26.55596542,67.58625031,25.50645065,41.17562103,0
28/04/2017,26.1697731,42.56962585,0,36.21779633,26.94138527,68.00400543,25.73010445,41.3840065,24.33199883
31/05/2017,26.42606354,43.69937515,0,36.34073257,27.56567574,69.01596069,26.08423615,41.31770706,23.6476593
30/06/2017,26.8129158,43.42499924,0,37.39983749,27.94062424,69.4058075,26.15502739,41.76630402,23.90479279
31/07/2017,27.31942558,44.08266068,0,37.73081589,27.9225235,70.1150589,26.4075985,42.19394302,24.14192772
31/08/2017,27.53101349,44.47344589,0,37.44712067,27.89489746,70.44171143,26.3421154,41.89934158,22.91435814
29/09/2017,28.10476494,45.25242996,0,38.14689255,28.70370483,72.30961609,27.10770416,43.26040268,24.95350075
31/10/2017,28.60344315,46.80957413,0,38.26983261,29.43039513,74.41871643,27.4184227,43.46073532,24.81513596
30/11/2017,29.64784813,48.63418579,23.35839272,39.90577316,30.21342468,77.099617,28.39765358,45.17779541,25.66919136
29/12/2017,30.03276634,48.88594055,24.53300667,40.57183075,30.75580406,78.06187439,28.8234005,45.71934509,25.87561607
31/01/2018,31.49312019,51.31059647,25.60068512,43.86919022,32.45703125,81.63069916,30.17700958,46.99332428,26.51771545
28/02/2018,30.60519028,49.94972229,24.56499481,41.03059387,32.04605103,79.25775909,29.0695076,45.07756805,25.76828194
30/03/2018,29.89182854,48.59057999,24.22621536,39.63519287,31.29102135,78.22990417,28.3359127,45.26189041,25.61491394
30/04/2018,29.76854324,48.18701935,24.47168732,40.17041397,30.84625053,77.20841217,28.04153633,45.65522385,26.23821449
31/05/2018,30.67136574,49.30161285,24.82101631,40.66740799,32.03485489,79.28924561,28.70625305,46.55700302,27.56357384
29/06/2018,30.86188126,49.25896835,25.08994293,41.63272095,32.11153793,79.28673553,28.59902573,47.37965775,28.08730507
31/07/2018,31.90871239,51.20542145,25.01873016,43.32440948,32.68154907,82.23208618,29.52341843,47.77514648,29.00873756
31/08/2018,33.05650711,52.65081787,26.82748604,44.14635849,33.78695297,85.30091858,30.85759544,49.81038666,30.37068558
28/09/2018,33.08152008,53.31208801,27.03028297,44.6815834,33.75811768,86.21163177,31.41467667,49.35584641,29.19768524
31/10/2018,30.92865562,50.00120163,25.49278259,42.06280899,31.2246685,79.68637848,29.1926651,45.46849442,27.21582222
30/11/2018,31.49529648,51.15952682,25.71310616,44.0698967,32.82494354,80.42094421,29.1256218,45.68122864,27.22160912
31/12/2018,28.71424675,46.82247925,23.80256462,40.05258179,30.05139542,73.60839844,26.77943039,41.56752396,24.29593277
31/01/2019,31.03519249,49.83860016,25.5193367,43.79808807,31.74511528,79.67848969,28.69568825,46.08678436,26.39051247
28/02/2019,32.08815384,51.8945961,26.64497757,45.41303253,34.15504074,83.14987946,30.14010048,47.73898315,26.96695709
29/03/2019,32.59132767,52.55779266,27.17068291,45.3741188,34.1743927,85.25575256,31.03816414,48.37042999,26.00384521
30/04/2019,33.71716309,54.35771179,27.88410187,47.45603561,36.21300888,88.49074554,32.13874054,49.35321426,27.40712166
31/05/2019,31.59658051,51.63350296,26.24544716,43.64242935,34.46312332,82.66581726,30.05343628,45.47073746,24.86568451
28/06/2019,33.57502747,55.08453369,27.92959023,46.72639084,36.49494553,88.51275635,32.10860443,48.76106262,26.58353233
31/07/2019,34.15393066,55.67967224,28.40184402,48.16622162,37.45869064,89.73202515,32.44791794,49.91390228,27.09027481
30/08/2019,33.66989517,55.39673996,28.16087532,47.00852203,37.00069809,88.13537598,32.05043793,48.02832794,25.73278999
30/09/2019,34.06573486,55.62145615,28.55733681,48.78885269,37.44894791,89.76724243,32.66889954,48.8888588,26.75774193
31/10/2019,34.72781754,56.2875824,28.88576889,50.80266953,38.01403046,91.74912262,33.46760178,49.69289017,27.44658852
29/11/2019,35.87503815,58.36432648,29.8448391,52.96241379,39.52613068,95.83917236,34.58772659,51.5166626,27.73344612
31/12/2019,36.78887177,59.32855225,30.57918549,53.98890686,40.44866562,98.55710602,35.78619385,52.86581039,28.51695251
31/01/2020,36.82789993,59.69222641,30.62704277,53.23988342,40.64512253,97.88379669,35.43391037,51.80258179,27.28880119
28/02/2020,34.32001495,54.98408127,28.31333923,49.41591644,36.72892761,89.72599792,32.50799561,46.81134415,24.49925232
31/03/2020,29.98147202,49.00887299,25.00909805,43.10834122,33.11133194,79.50622559,29.48029518,40.80421448,21.14328766
30/04/2020,33.79922104,54.39294434,28.08864784,49.20895004,36.42108917,89.26789093,33.09514999,46.76760864,24.37378693
29/05/2020,35.69386292,57.67663574,29.74611473,51.30818939,37.9694519,94.28118896,34.81885529,51.03988647,24.2415657
30/06/2020,35.99054718,57.7610321,29.94491768,51.47573471,38.41325378,94.457901,35.03739929,52.30266953,25.03554916
31/07/2020,37.68607712,61.21166611,31.29307747,52.78652954,41.6660614,99.13549805,36.55129623,54.5030098,25.98696518
31/08/2020,40.22937012,64.34591675,33.11359406,55.91074753,43.03763962,105.9401779,39.43067551,56.60422897,26.7000351
30/09/2020,38.65449524,62.67312241,32.05045319,53.801651,42.13710785,102.6019669,38.25320053,54.16601944,25.32189178
30/10/2020,37.29772949,60.40472412,31.15165901,52.37259293,41.33840179,99.94147491,36.71951294,55.50406265,25.71737862
30/11/2020,41.34625626,65.48632813,34.46041107,60.19792938,45.26547241,111.2263031,40.29152298,62.56100464,29.60166359
31/12/2020,42.73715591,67.07260132,35.64424896,62,47.00072861,115.3482056,41.84303665,66.73849487,31.88419342
29/01/2021,42.17103577,65.19457245,34.99354935,61.56000137,45.2833252,112.0826111,41.59461975,68.12266541,33.40491104
26/02/2021,43.19402695,66.07892609,35.89359665,65.30999756,46.20571136,115.6658401,42.42929459,72.30502319,35.80955124
31/03/2021,45.22891617,70.61765289,37.60737991,69.27999878,48.96589279,121.4256058,44.19495392,75.93421936,36.79352188
30/04/2021,47.59952545,73.79854584,39.29545975,72.19999695,51.01694489,127.2585754,45.60065842,77.82957458,36.66676712
31/05/2021,47.89659882,75.06491089,39.61452866,73.33000183,51.41598511,128.5448303,46.45803452,78.21862793,36.70569229
30/06/2021,49.40000153,75.55000305,40.90000153,74.05999756,53.06700134,132.8699951,48.59999847,77.33999634,36.76599884
30/07/2021,51.19200134,78,42.15999985,75.52999878,55.45000076,137.3600006,49.88999939,77.61000061,36.49399948
31/08/2021,52.54000092,79.52999878,43.16999817,76.55999756,56.84799957,141.25,50.86000061,79.33000183,37.43199921
30/09/2021,49.75,74.81999969,40.93000031,73.25,53.95999908,131.7299957,48.54999924,75.95999908,36.6570015
29/10/2021,53.16999817,79.97000122,43.47999954,75.98000336,57.27000046,141.8899994,51.49000168,79.65000153,37.8370018
30/11/2021,53.38999939,78.48000336,43.41999817,73.41000366,56.75,141.0299988,50.84000015,77.40000153,38.17100143
31/12/2021,56.11000061,84.55000305,45.5,76.11000061,60.61000061,145.5599976,53.20999908,80.23999786,39.15000153
