Date,DSTL,FVAL,ILCV,JVAL,NULV,NUMV,PWV,PY,RFV,RPV,RZV,SPVU,VLU,VLUE
31/07/2014,0,0,302707434,0,0,0,849285429,0,105600210,1173905768,174917715,0,8266291,159110148
29/08/2014,0,0,311685495,0,0,0,910837986,0,114933711,1241347617,183004897,0,8591588,174803150
30/09/2014,0,0,312354264,0,0,0,907850658,0,114939557,1326287294,169820549,0,8360357,332452771
31/10/2014,0,0,293095575,0,0,0,928138664,0,118630881,1275062309,171989880,0,8546968,478177791
28/11/2014,0,0,305347473,0,0,0,968457878,0,120689945,1299458571,172099941,0,8730361,518123367
31/12/2014,0,0,303907173,0,0,0,984321440,0,124920779,1203091555,174541140,0,8412511,516783792
30/01/2015,0,0,293978193,0,0,0,971938105,0,117388477,1063061785,166119754,0,8101593,644460612
27/02/2015,0,0,313558623,0,0,0,1086876666,0,120855879,1070310889,174805458,0,12821510,682950075
31/03/2015,0,0,297373490,0,0,0,1063769248,0,120437790,1022900568,175440282,0,12601115,676277087
30/04/2015,0,0,305433556,0,0,0,1087342898,0,122733895,1008089559,177254124,0,12724358,711031042
29/05/2015,0,0,294266746,0,0,0,1101046404,0,122428216,998616157,176258116,0,12814799,738444009
30/06/2015,0,0,285273104,0,0,0,1058541064,0,119895268,948601340,176103154,0,12503969,697040315
31/07/2015,0,0,287023127,0,0,0,1077151426,0,111974574,921672985,164356641,0,12566762,685912593
31/08/2015,0,0,262360612,0,0,0,975701557,0,103621531,825153563,158467342,0,11824793,768686202
30/09/2015,0,0,247056843,0,0,0,927242253,0,98168590,736212766,144969636,0,11425419,640488555
30/10/2015,0,0,269804092,0,0,0,975822862,0,104142444,813029223,150190161,2578028,4094955,703818969
30/11/2015,0,0,271117901,0,0,0,975016737,0,106152959,838928176,153626255,2606009,4119056,734163602
31/12/2015,0,0,273980031,0,0,0,945399503,0,95309279,888857142,140125854,2525267,3838366,691666460
29/01/2016,0,0,280489223,0,0,0,912614807,0,87817724,681362985,124613197,2325314,3636922,604001983
29/02/2016,0,0,268769085,0,0,0,912783834,0,88305987,661588727,141663187,2301568,3638320,654805092
31/03/2016,0,0,285238160,0,0,0,987160132,6241730,91830373,720261154,164214288,2471837,3882087,720457212
29/04/2016,0,0,289103318,0,0,0,975284802,6247903,121260397,768909567,184191899,2512534,3935091,732076825
31/05/2016,0,0,301899108,0,0,0,991537008,6294338,120499439,770138819,171399462,2536221,3981790,767927307
30/06/2016,0,0,303948370,0,0,0,1002346011,6163087,118281708,716584120,165501497,1231082,3944357,889971740
29/07/2016,0,0,309516584,0,0,0,1028638538,6386540,127469210,740030472,170712847,1288695,4085155,666308519
31/08/2016,0,0,311963066,0,0,0,1031260749,6456986,128975353,745280228,171881511,1322361,4127783,723319605
30/09/2016,0,5083138,317169294,0,0,0,986723410,6417956,130333347,726993243,175861271,1312708,4105266,825649019
31/10/2016,0,6315027,312937930,0,0,0,1001454663,6286480,165753381,719663202,193664941,1322083,4048523,1095847283
30/11/2016,0,9400913,335556846,0,0,0,1083896603,6885117,189735467,837731538,234555327,1462950,4341158,1665342130
30/12/2016,0,13677825,353025969,0,0,4922771,1124712216,6937358,212933690,886374680,284772064,1496458,8834114,1929128572
31/01/2017,0,18067418,367891613,0,6254040,6236888,1150691675,7002810,215722583,990499260,265829224,1501371,8914370,2296133725
28/02/2017,0,27434042,386619995,0,6463492,6460910,1558458588,7247607,216884248,1059314049,258301828,3151234,9217850,2539415569
31/03/2017,0,28566928,383545806,0,6391778,6391190,1249949190,7195983,212213327,1024688197,240117066,3076027,9121717,2639733181
28/04/2017,0,28657912,380273039,0,6430370,6365187,1256972677,7174614,205145630,921594819,231627626,3090312,9132293,2747249966
31/05/2017,0,35930417,364015105,0,6499676,6347349,1454408610,7083532,162012194,862293520,182721156,46212110,9149281,2703916047
30/06/2017,0,36416613,358837755,0,11846668,6481513,1293640187,7290348,126216812,845854700,182182515,49313785,9228099,2383837893
31/07/2017,0,38638594,374969642,0,13410364,6593680,1323838147,7373836,125003724,889171155,171773853,51808284,9399643,2373710461
31/08/2017,0,40253579,377559350,0,13263569,6486104,1319204491,7252773,111867383,852383863,168047939,50573739,9318236,2533481594
29/09/2017,0,40977496,383731381,0,13643523,6686204,1374423820,7589598,113258835,833671967,234518489,52349548,9571698,2359094291
31/10/2017,0,46516685,379394996,0,25044928,18901100,1444673070,7624489,108015064,830506700,236794592,51274815,9744032,2728758279
30/11/2017,0,54643848,385693619,27092417,38426941,37684195,1489508962,7954389,113277759,856284287,196116346,12139929,15145518,2926717361
29/12/2017,0,60615893,405974557,27321666,39916193,37924942,1513709806,8111023,118679232,904143180,193536186,13884460,15282162,3192602169
31/01/2018,0,75693106,424597896,28470391,34536314,39484859,1514250455,11929769,116989383,977203924,182696148,23792249,16019881,3614303554
28/02/2018,0,74245023,387668370,27230999,34332467,37619586,1431322706,13118396,110054717,882928776,170675841,24358807,15281892,3455422090
30/03/2018,0,73495404,375265724,26625962,35152617,41618957,1389375635,14416791,108782518,861796035,168384013,25218948,14892203,3360917704
30/04/2018,0,73598808,374023925,26599567,36595067,41739785,1373520242,14352064,101890672,879075733,164625211,25647044,15026329,3317662409
31/05/2018,0,78489725,376943146,27014244,38264693,41286961,1349169820,14600956,107397697,888828048,175893871,25491517,15241410,3772995763
29/06/2018,0,81586573,379252131,26750330,39939083,43493160,1311353555,14622104,109097277,890525985,177767638,25223647,15231345,3526516922
31/07/2018,0,86449779,401931414,27781035,43253500,45810279,1361344633,14964913,110849527,914611393,186665421,26363459,26305525,3752707413
31/08/2018,0,96153933,403323248,28422026,45409239,45972630,1383497448,15321324,112911060,967706352,192298146,26995283,26989249,4022687696
28/09/2018,0,101352116,402688147,28200057,46821553,47369916,1345473742,15164362,111063738,992463734,199827434,26504070,26838409,3734223107
31/10/2018,7441487,96627589,387037458,28986507,45994746,47318414,1290628124,13900396,101524406,920009931,163346749,23880654,25246625,3526120846
30/11/2018,17115189,102067369,410548521,29783353,52205206,48654046,1263392149,14240647,102390740,932578334,155586378,22647461,25734243,4165031334
31/12/2018,16660982,104562907,423747949,40636320,49876253,41842708,1108496897,11120045,104726622,806953070,158978516,23082574,22945688,3445729667
31/01/2019,22907753,115193022,461391328,54572946,56501018,47601840,1132615972,12197532,131816806,907391237,191695624,23744592,24842711,3526397398
28/02/2019,28938869,119463856,480280260,57315877,66675191,50744859,1118836503,12678348,139492188,922275143,201763732,23960298,20369866,3651384416
29/03/2019,32531283,124501911,490325069,55822503,65942068,51799211,1038354005,13912071,135391223,908555493,190049662,23455920,20312783,3422242797
30/04/2019,34696640,131756229,492995856,56620136,60110048,56688736,1043198617,14680458,142736333,928883468,192278584,26493821,21038660,3334085432
31/05/2019,35527822,124199623,492126752,52116418,58134177,53265083,918693011,13170820,132436465,851149509,164337157,53169304,19423467,2994813633
28/06/2019,40866791,137749742,518204342,58336890,55931044,52641755,960020067,14394580,137389420,920356260,178428494,59334315,18706260,3257247615
31/07/2019,42368757,136402540,503462400,57981850,65945711,60285010,953918416,14601144,131812869,918270150,176456925,62583389,18945735,3485257321
30/08/2019,42724589,128253019,489273186,60524440,70530978,56782390,930653961,13807566,133827905,816512837,159966865,60159195,18328817,3196587820
30/09/2019,43874159,152573571,508010002,64115618,82726957,57971572,945057661,11258687,153229818,908402640,182801574,64895090,18897278,3519766929
31/10/2019,51930728,161696337,529141764,66849642,89840858,58997373,973728368,13039414,154095318,890891191,193061198,66799736,19267015,3884383960
29/11/2019,56505866,176294190,537272781,69612030,123581143,54696813,1039139591,10137478,160398755,992515406,199349684,72028641,22176932,4390508650
31/12/2019,59875206,187914690,563009543,78320994,129538590,51339293,1130847861,10284110,158779814,1074928066,210376770,79428064,22661405,4691085265
31/01/2020,68099294,198909481,542751242,74351758,139065634,54089548,1088415520,9870056,133150093,937688002,175985187,78069505,23163651,4548108337
28/02/2020,65528847,175500127,489542370,67042281,137278648,52317363,880550214,10348616,101983448,784422560,143413922,79769074,22916111,3943403426
31/03/2020,64976285,164822846,403929260,50635622,144322791,60463724,670436067,10279704,54384574,503415833,83238382,65313826,13990987,3082977412
30/04/2020,90693282,158402255,447482491,54018315,177069100,79301049,682027716,10426616,58512303,496545509,81841068,74406208,15895630,4579510592
29/05/2020,113659927,172414368,443802832,58495636,200209211,88634521,685307668,31348958,57310131,518488657,89202536,69955695,16518653,4810181009
30/06/2020,121356674,184627781,430904868,61301233,454540160,97201334,661630406,31906954,58141769,571280070,91824656,72586196,20482970,5594483207
31/07/2020,150174042,189914527,444325281,63301151,485003177,105606639,667748804,32766056,60129821,594251070,92568055,68177789,21167526,5611028629
31/08/2020,174284936,208153394,459842217,66225182,517174858,110525343,668440642,32872465,63076794,630873189,115127035,69041549,22318100,6091082411
30/09/2020,179355204,211664807,449527742,62956478,519882757,114609617,634996288,14399637,57178708,603658240,108623347,67951042,21352738,6780740365
30/10/2020,178716831,213945984,441922846,62468359,535227789,119240923,607583681,14178279,59999644,626264098,108774616,66306622,21122310,6872026721
30/11/2020,199180766,243585510,513937888,79201004,631024196,138278223,834848666,16338752,61828436,984866543,156651701,78117229,26783155,8681442191
31/12/2020,209623843,265269338,544861859,76003889,676922413,151857436,667555664,16967724,65616600,1082900216,164882033,86404169,32721312,9284494311
29/01/2021,247017323,269768517,541814224,153867073,678798132,156092027,648424496,15512390,76695916,1220705743,170551516,91813734,71962355,10541921319
26/02/2021,256619848,287881006,585273021,193426391,738022547,173505352,670872754,18793786,92765185,1456873778,208567847,96780425,84323193,11965495147
