Date,DSTL,FVAL,ILCV,JVAL,NULV,NUMV,PWV,PY,RFV,RPV,RZV,SPVU,VLU,VLUE
29/07/2011,3514.64802,698.22096,698.22096,698.22096,698.22096,1713.85641,698.22096,1713.85641,5654.75557,698.22096,5654.75557,698.22096,698.22096,698.22096
31/08/2011,3312.27444,654.64771,654.64771,654.64771,654.64771,1595.0643,654.64771,1595.0643,5155.28262,654.64771,5155.28262,654.64771,654.64771,654.64771
30/09/2011,3065.12085,605.17369,605.17369,605.17369,605.17369,1448.06398,605.17369,1448.06398,4592.27477,605.17369,4592.27477,605.17369,605.17369,605.17369
31/10/2011,3408.68513,674.46138,674.46138,674.46138,674.46138,1629.80192,674.46138,1629.80192,5254.03517,674.46138,5254.03517,674.46138,674.46138,674.46138
30/11/2011,3399.74424,670.96559,670.96559,670.96559,670.96559,1621.40309,670.96559,1621.40309,5243.53563,670.96559,5243.53563,670.96559,670.96559,670.96559
30/12/2011,3428.16176,684.48657,684.48657,684.48657,684.48657,1641.66626,684.48657,1641.66626,5325.60155,684.48657,5325.60155,684.48657,684.48657,684.48657
31/01/2012,3595.22762,710.38078,710.38078,710.38078,710.38078,1722.34009,710.38078,1722.34009,5679.60253,710.38078,5679.60253,710.38078,710.38078,710.38078
29/02/2012,3752.99461,738.69876,738.69876,738.69876,738.69876,1788.51954,738.69876,1788.51954,5764.09575,738.69876,5764.09575,738.69876,738.69876,738.69876
30/03/2012,3870.42888,760.59702,760.59702,760.59702,760.59702,1828.96922,760.59702,1828.96922,5942.86701,760.59702,5942.86701,760.59702,760.59702,760.59702
30/04/2012,3847.97098,752.84101,752.84101,752.84101,752.84101,1816.86537,752.84101,1816.86537,5856.87721,752.84101,5856.87721,752.84101,752.84101,752.84101
31/05/2012,3611.50673,708.69367,708.69367,708.69367,708.69367,1707.01227,708.69367,1707.01227,5498.97833,708.69367,5498.97833,708.69367,708.69367,708.69367
29/06/2012,3749.77148,743.87995,743.87995,743.87995,743.87995,1769.36437,743.87995,1769.36437,5764.10183,743.87995,5764.10183,743.87995,743.87995,743.87995
31/07/2012,3794.24791,751.57848,751.57848,751.57848,751.57848,1779.15894,751.57848,1779.15894,5705.19846,751.57848,5705.19846,751.57848,751.57848,751.57848
31/08/2012,3886.37751,767.89671,767.89671,767.89671,767.89671,1831.13067,767.89671,1831.13067,5881.20242,767.89671,5881.20242,767.89671,767.89671,767.89671
28/09/2012,3986.34462,792.2716,792.2716,792.2716,792.2716,1871.9897,792.2716,1871.9897,6090.72512,792.2716,6090.72512,792.2716,792.2716,792.2716
31/10/2012,3919.04531,788.38228,788.38228,788.38228,788.38228,1874.05247,788.38228,1874.05247,6014.34267,788.38228,6014.34267,788.38228,788.38228,788.38228
30/11/2012,3950.18021,788.05484,788.05484,788.05484,788.05484,1895.43856,788.05484,1895.43856,6032.75119,788.05484,6032.75119,788.05484,788.05484,788.05484
31/12/2012,3991.14588,804.33166,804.33166,804.33166,804.33166,1945.46554,804.33166,1945.46554,6286.92803,804.33166,6286.92803,804.33166,804.33166,804.33166
31/01/2013,4207.60068,856.61021,856.61021,856.61021,856.61021,2089.89176,856.61021,2089.89176,6661.62127,856.61021,6661.62127,856.61021,856.61021,856.61021
28/02/2013,4264.13122,868.90581,868.90581,868.90581,868.90581,2126.7446,868.90581,2126.7446,6737.65511,868.90581,6737.65511,868.90581,868.90581,868.90581
29/03/2013,4428.75016,903.32877,903.32877,903.32877,903.32877,2221.93049,903.32877,2221.93049,7018.15201,903.32877,7018.15201,903.32877,903.32877,903.32877
30/04/2013,4508.72692,916.98841,916.98841,916.98841,916.98841,2246.80394,916.98841,2246.80394,7011.36659,916.98841,7011.36659,916.98841,916.98841,916.98841
31/05/2013,4609.01941,940.52358,940.52358,940.52358,940.52358,2285.86914,940.52358,2285.86914,7220.83525,940.52358,7220.83525,940.52358,940.52358,940.52358
28/06/2013,4546.20585,932.23379,932.23379,932.23379,932.23379,2258.6207,932.23379,2258.6207,7191.5801,932.23379,7191.5801,932.23379,932.23379,932.23379
31/07/2013,4789.46367,982.56842,982.56842,982.56842,982.56842,2378.99855,982.56842,2378.99855,7653.68199,982.56842,7653.68199,982.56842,982.56842,982.56842
30/08/2013,4657.3586,945.29321,945.29321,945.29321,945.29321,2295.75852,945.29321,2295.75852,7315.21863,945.29321,7315.21863,945.29321,945.29321,945.29321
30/09/2013,4819.75817,968.97341,968.97341,968.97341,968.97341,2391.76283,968.97341,2391.76283,7737.55537,968.97341,7737.55537,968.97341,968.97341,968.97341
31/10/2013,5031.92311,1011.40792,1011.40792,1011.40792,1011.40792,2500.90478,1011.40792,2500.90478,7989.04725,1011.40792,7989.04725,1011.40792,1011.40792,1011.40792
29/11/2013,5173.1044,1039.62428,1039.62428,1039.62428,1039.62428,2527.17279,1039.62428,2527.17279,8300.78522,1039.62428,8300.78522,1039.62428,1039.62428,1039.62428
31/12/2013,5312.6625,1065.95462,1065.95462,1065.95462,1065.95462,2596.38207,1065.95462,2596.38207,8457.24942,1065.95462,8457.24942,1065.95462,1065.95462,1065.95462
31/01/2014,5142.98438,1028.09779,1028.09779,1028.09779,1028.09779,2552.58397,1028.09779,2552.58397,8130.10026,1028.09779,8130.10026,1028.09779,1028.09779,1028.09779
28/02/2014,5387.10007,1072.55556,1072.55556,1072.55556,1072.55556,2690.39698,1072.55556,2690.39698,8502.25455,1072.55556,8502.25455,1072.55556,1072.55556,1072.55556
31/03/2014,5421.41317,1098.1613,1098.1613,1098.1613,1098.1613,2731.9226,1098.1613,2731.9226,8607.53677,1098.1613,8607.53677,1098.1613,1098.1613,1098.1613
30/04/2014,5446.92889,1108.59692,1108.59692,1108.59692,1108.59692,2743.24365,1108.59692,2743.24365,8386.04893,1108.59692,8386.04893,1108.59692,1108.59692,1108.59692
30/05/2014,5572.09505,1124.83263,1124.83263,1124.83263,1124.83263,2788.97772,1124.83263,2788.97772,8439.26356,1124.83263,8439.26356,1124.83263,1124.83263,1124.83263
