Date,CALF,EES,EPS,EZM,FNDA,FNDB,FNDX,IUS,IUSS,PRF,PRFZ,RWJ,RWK,RWL
31/12/2010,0,116423179,69267795,93877066,0,0,0,0,0,927442405,389645310,128161822,138576989,188937889
31/01/2011,0,119098359,73158561,101561091,0,0,0,0,0,994611541,409063682,126176883,144762815,195214771
28/02/2011,0,132781894,75474654,115133688,0,0,0,0,0,1110878185,433275220,133400443,154033423,220580612
31/03/2011,0,134671671,63832389,105745341,0,0,0,0,0,1146037396,408254790,129233447,156895697,221339057
29/04/2011,0,145262339,65845716,108860468,0,0,0,0,0,1208259111,409830401,143373328,157867975,226870431
31/05/2011,0,142877577,65134485,119584688,0,0,0,0,0,1229491582,401953227,141372415,155510921,222709321
30/06/2011,0,141554347,63742585,132054386,0,0,0,0,0,1218878782,389555045,131014157,144236661,201300618
29/07/2011,0,136908590,62446357,126987011,0,0,0,0,0,1173197214,376470632,126479368,140492052,193666514
31/08/2011,0,116313825,59290330,112800740,0,0,0,0,0,1097789539,326212517,106898880,120220105,180125660
30/09/2011,0,104307508,55285568,100973736,0,0,0,0,0,1007911387,295804796,88498263,103262770,147747202
31/10/2011,0,120047498,60958816,115083190,0,0,0,0,0,1121542279,331825621,102527430,129147090,164760192
30/11/2011,0,119986089,60972098,120690372,0,0,0,0,0,1144145129,335601582,103084727,131898700,163803918
30/12/2011,0,120299625,61463636,121156128,0,0,0,0,0,1164812104,344385155,104287979,126665766,162909751
31/01/2012,0,130929094,64519561,132926151,0,0,0,0,0,1243865376,402627915,112897809,134886479,172128443
29/02/2012,0,143220578,67382183,154271309,0,0,0,0,0,1345970173,452053964,132825514,139208569,160214706
30/03/2012,0,147125731,69186083,158594633,0,0,0,0,0,1394900618,466151195,135908548,141203159,164718130
30/04/2012,0,148850659,68408606,155644743,0,0,0,0,0,1382688475,463644537,130012496,139113682,161909998
31/05/2012,0,133046679,63943933,142803440,0,0,0,0,0,1307248972,430521982,120274798,124149729,150980760
29/06/2012,0,139443724,59070390,145733045,0,0,0,0,0,1352696214,438182456,112972986,122555691,156282021
31/07/2012,0,138142160,59736255,145497100,0,0,0,0,0,1404231636,434237723,109190470,118005110,154335662
31/08/2012,0,142450525,61166920,151955016,0,0,0,0,0,1412281346,434951657,114313820,110587574,150780336
28/09/2012,0,154148435,54941722,154768588,0,0,0,0,0,1449980165,450881439,120364653,109967139,159121664
31/10/2012,0,150927840,54194378,154400245,0,0,0,0,0,1447274845,447691816,119467845,105879129,157652540
30/11/2012,0,151894703,54207478,162459289,0,0,0,0,0,1443231150,467437698,122261681,108923676,149103878
31/12/2012,0,155774114,56936769,165144743,0,0,0,0,0,1478975260,487176501,121992217,104574968,150983410
31/01/2013,0,165640521,59816574,186971063,0,0,0,0,0,1563049017,528153764,129087377,112617318,163281632
28/02/2013,0,167246542,63226803,192744059,0,0,0,0,0,1626449823,537738590,134554623,112340301,166260451
29/03/2013,0,180677726,65353121,211642699,0,0,0,0,0,1711142628,564741776,143627240,125742810,173974375
30/04/2013,0,180017501,72193802,211025961,0,0,0,0,0,1771307681,563762716,144982281,125261123,175736003
31/05/2013,0,196995619,74247289,226189611,0,0,0,0,0,1881508108,598115714,154230157,126677965,184285585
28/06/2013,0,210737697,72779472,233870573,0,0,0,0,0,1943016255,613516807,153445229,123567174,182025268
31/07/2013,0,254685780,76442565,285501477,0,0,0,0,0,2194249057,690781063,173541014,136873549,187996262
30/08/2013,0,250575912,74207378,302127152,5991545,8423198,6019444,0,0,2186978570,689125206,173250616,135759641,169492573
30/09/2013,0,276997521,81760360,330696860,10159581,11167115,14853707,0,0,2339137518,754602563,195365282,142849163,169264180
31/10/2013,0,321095954,85379358,381579083,18477320,20735085,28477876,0,0,2500437011,813788910,217722226,153741136,178883674
29/11/2013,0,367540278,88383006,401417359,28663003,30729352,38689680,0,0,2626942428,863137211,234742608,163389272,186016578
31/12/2013,0,404175968,90248956,444919503,34951189,38208029,46308953,0,0,2810129822,893545855,253184500,167302175,207785472
31/01/2014,0,399711838,95807941,460819351,41907520,47158538,58800080,0,0,2828102525,899903043,258747246,174840773,207800206
28/02/2014,0,414617158,99948711,484777741,55465004,58823383,72258570,0,0,3020958972,955032264,256738018,187360320,212771120
31/03/2014,0,439571062,101350642,514682468,64350227,68011571,90031557,0,0,3165508968,986437598,265175001,189170796,223696197
30/04/2014,0,415694096,102245096,521730562,67545950,75573785,102208892,0,0,3284315760,958727420,273128461,193849275,225931543
30/05/2014,0,426494200,104281737,550990951,75526286,76944914,115507904,0,0,3475215290,980150072,277933116,198070959,234030395
30/06/2014,0,462758052,109147097,582528648,90128745,86932607,128820888,0,0,3594002855,1003859466,292597535,205403584,242969533
31/07/2014,0,437003596,111301387,576226835,85740747,115440370,142824080,0,0,3593404453,963000058,280510224,205722273,242576856
29/08/2014,0,447594935,115658639,618727292,91201518,134544977,158407771,0,0,3853761894,1025950441,293764788,216572413,256413563
30/09/2014,0,395809619,113452241,590778659,93907726,139590800,176389557,0,0,3816679795,958908896,274964620,209110398,258853269
31/10/2014,0,414729815,123058428,596568212,113186508,158957287,213901536,0,0,4096437862,1020163413,292896484,212537662,273716092
28/11/2014,0,400307852,133808468,627937166,120740836,163795677,224550250,0,0,4285810630,1046731427,305113593,218232321,287034228
31/12/2014,0,421258606,140208479,638797468,132673284,181668076,254163234,0,0,4358743966,1084195855,322205014,212661344,297260144
30/01/2015,0,413127026,134689553,655240332,132673284,181668076,254163234,0,0,4288355337,1058447077,315047824,222435844,292164600
27/02/2015,0,439998082,142545401,694064188,187118808,212243947,336043344,0,0,4438104022,1131750191,347196452,235668329,326214493
31/03/2015,0,422117737,139385877,737529544,243240233,211386715,422259498,0,0,4483168113,1143321516,364384835,242978163,339327389
30/04/2015,0,419866383,141091852,744750514,309410310,219152369,535856606,0,0,4558016793,1158508965,361211558,239146583,343043611
29/05/2015,0,429000072,138773108,759915537,378576917,225610583,618141052,0,0,4588125475,1168423487,373420361,247691288,350851435
30/06/2015,0,435259267,135573647,773689016,421082867,228455295,685705040,0,0,4515490183,1187807651,374516210,242092048,343681509
31/07/2015,0,414824183,137192057,770770983,444885368,232271957,727865127,0,0,4556756862,1168038269,367571818,242297002,345827532
31/08/2015,0,396287630,128813276,730987877,413512565,219016892,690093398,0,0,4300016098,1144852340,347871413,232094460,329035545
30/09/2015,0,367982596,124989507,700758189,418830705,197144547,750461469,0,0,3974488852,1083095116,329961196,221612657,313297824
30/10/2015,0,400313443,145667178,747749775,484876646,203312573,871385381,0,0,4263998141,1150572563,354417724,227488625,343232694
30/11/2015,0,397262331,131796074,740886346,538596367,192060815,922037986,0,0,4290740056,1171976771,359596770,228610375,346177497
31/12/2015,0,363602928,128071216,693256068,546180869,186441870,904530623,0,0,4107638912,1149508749,326389199,216696260,333386151
29/01/2016,0,335099633,120941626,610680666,542185749,171307924,834562551,0,0,3862656402,1029315767,267089314,198414393,311586929
29/02/2016,0,331664888,114756923,613110367,603572692,166985227,889253389,0,0,3752801744,1016807945,268167087,181531434,312304485
31/03/2016,0,369821728,118411652,662874751,690392872,178673143,1031737182,0,0,3992271123,1080178837,285068071,192003026,326038638
29/04/2016,0,379000789,114849377,662779014,743544634,185616786,1122140938,0,0,4142360389,1107294354,291868037,191596993,333896281
31/05/2016,0,380611195,116594825,668986722,793117508,190204267,1173756755,0,0,4184635181,1107021624,293328198,184254161,337008243
30/06/2016,0,371455997,115465148,652070266,831396865,194059587,1259164399,0,0,4190618446,1096155332,297421000,186251933,366678918
