Date, Open, High, Low, Close
03/12/20, 1801.47, 1801.47, 1801.47, 1801.47
03/11/20, 1993.95, 1993.95, 1993.95, 1993.95
03/10/20, 2100.94, 2100.94, 2100.94, 2100.94
03/09/20, 2006.32, 2006.32, 2006.32, 2006.32
03/06/20, 2177.45, 2177.45, 2177.45, 2177.45
03/05/20, 2217.05, 2217.05, 2217.05, 2217.05
03/04/20, 2294.23, 2294.23, 2294.23, 2294.23
03/03/20, 2205.17, 2205.17, 2205.17, 2205.17
03/02/20, 2266.09, 2266.09, 2266.09, 2266.09
02/28/20, 2172.02, 2172.02, 2172.02, 2172.02
02/27/20, 2191.32, 2191.32, 2191.32, 2191.32
02/26/20, 2290.30, 2290.30, 2290.30, 2290.30
02/25/20, 2302.94, 2302.94, 2302.94, 2302.94
02/24/20, 2376.08, 2376.08, 2376.08, 2376.08
02/21/20, 2457.03, 2457.03, 2457.03, 2457.03
02/20/20, 2483.22, 2483.22, 2483.22, 2483.22
02/19/20, 2490.38, 2490.38, 2490.38, 2490.38
02/18/20, 2478.35, 2478.35, 2478.35, 2478.35
02/14/20, 2484.23, 2484.23, 2484.23, 2484.23
02/13/20, 2480.01, 2480.01, 2480.01, 2480.01
02/12/20, 2482.07, 2482.07, 2482.07, 2482.07
02/11/20, 2466.36, 2466.36, 2466.36, 2466.36
02/10/20, 2460.43, 2460.43, 2460.43, 2460.43
02/07/20, 2442.45, 2442.45, 2442.45, 2442.45
02/06/20, 2456.56, 2456.56, 2456.56, 2456.56
02/05/20, 2450.23, 2450.23, 2450.23, 2450.23
02/04/20, 2426.13, 2426.13, 2426.13, 2426.13
02/03/20, 2389.21, 2389.21, 2389.21, 2389.21
01/31/20, 2369.54, 2369.54, 2369.54, 2369.54
01/30/20, 2411.94, 2411.94, 2411.94, 2411.94
01/29/20, 2404.93, 2404.93, 2404.93, 2404.93
01/28/20, 2407.75, 2407.75, 2407.75, 2407.75
01/27/20, 2384.05, 2384.05, 2384.05, 2384.05
01/24/20, 2420.80, 2420.80, 2420.80, 2420.80
01/23/20, 2443.60, 2443.60, 2443.60, 2443.60
01/22/20, 2440.92, 2440.92, 2440.92, 2440.92
01/21/20, 2439.90, 2439.90, 2439.90, 2439.90
01/17/20, 2446.54, 2446.54, 2446.54, 2446.54
01/16/20, 2439.45, 2439.45, 2439.45, 2439.45
01/15/20, 2418.12, 2418.12, 2418.12, 2418.12
01/14/20, 2413.30, 2413.30, 2413.30, 2413.30
01/13/20, 2415.10, 2415.10, 2415.10, 2415.10
01/10/20, 2397.63, 2397.63, 2397.63, 2397.63
01/09/20, 2404.38, 2404.38, 2404.38, 2404.38
01/08/20, 2389.85, 2389.85, 2389.85, 2389.85
01/07/20, 2378.64, 2378.64, 2378.64, 2378.64
01/06/20, 2384.53, 2384.53, 2384.53, 2384.53
01/03/20, 2376.55, 2376.55, 2376.55, 2376.55
01/02/20, 2391.46, 2391.46, 2391.46, 2391.46
12/31/19, 2373.73, 2373.73, 2373.73, 2373.73
12/30/19, 2366.74, 2366.74, 2366.74, 2366.74
12/27/19, 2380.04, 2380.04, 2380.04, 2380.04
12/26/19, 2381.28, 2381.28, 2381.28, 2381.28
12/24/19, 2370.36, 2370.36, 2370.36, 2370.36
12/23/19, 2370.14, 2370.14, 2370.14, 2370.14
12/20/19, 2368.33, 2368.33, 2368.33, 2368.33
12/19/19, 2356.59, 2356.59, 2356.59, 2356.59
12/18/19, 2345.87, 2345.87, 2345.87, 2345.87
12/17/19, 2346.00, 2346.00, 2346.00, 2346.00
12/16/19, 2344.59, 2344.59, 2344.59, 2344.59
12/13/19, 2327.63, 2327.63, 2327.63, 2327.63
12/12/19, 2328.42, 2328.42, 2328.42, 2328.42
12/11/19, 2309.65, 2309.65, 2309.65, 2309.65
12/10/19, 2303.97, 2303.97, 2303.97, 2303.97
12/09/19, 2306.38, 2306.38, 2306.38, 2306.38
12/06/19, 2313.72, 2313.72, 2313.72, 2313.72
12/05/19, 2293.02, 2293.02, 2293.02, 2293.02
12/04/19, 2290.31, 2290.31, 2290.31, 2290.31
12/03/19, 2276.48, 2276.48, 2276.48, 2276.48
12/02/19, 2290.29, 2290.29, 2290.29, 2290.29
11/29/19, 2311.10, 2311.10, 2311.10, 2311.10
11/27/19, 2321.39, 2321.39, 2321.39, 2321.39
11/26/19, 2311.29, 2311.29, 2311.29, 2311.29
11/25/19, 2305.77, 2305.77, 2305.77, 2305.77
11/22/19, 2285.75, 2285.75, 2285.75, 2285.75
11/21/19, 2280.64, 2280.64, 2280.64, 2280.64
11/20/19, 2285.51, 2285.51, 2285.51, 2285.51
11/19/19, 2293.04, 2293.04, 2293.04, 2293.04
11/18/19, 2292.83, 2292.83, 2292.83, 2292.83
11/15/19, 2291.94, 2291.94, 2291.94, 2291.94
11/14/19, 2274.97, 2274.97, 2274.97, 2274.97
11/13/19, 2272.85, 2272.85, 2272.85, 2272.85
11/12/19, 2271.94, 2271.94, 2271.94, 2271.94
11/11/19, 2268.71, 2268.71, 2268.71, 2268.71
11/08/19, 2272.45, 2272.45, 2272.45, 2272.45
11/07/19, 2266.04, 2266.04, 2266.04, 2266.04
11/06/19, 2260.03, 2260.03, 2260.03, 2260.03
11/05/19, 2260.37, 2260.37, 2260.37, 2260.37
11/04/19, 2262.85, 2262.85, 2262.85, 2262.85
11/01/19, 2254.63, 2254.63, 2254.63, 2254.63
10/31/19, 2231.52, 2231.52, 2231.52, 2231.52
10/30/19, 2239.76, 2239.76, 2239.76, 2239.76
10/29/19, 2233.51, 2233.51, 2233.51, 2233.51
10/28/19, 2234.57, 2234.57, 2234.57, 2234.57
10/25/19, 2221.84, 2221.84, 2221.84, 2221.84
10/24/19, 2212.32, 2212.32, 2212.32, 2212.32
10/23/19, 2207.04, 2207.04, 2207.04, 2207.04
10/22/19, 2201.36, 2201.36, 2201.36, 2201.36
10/21/19, 2209.27, 2209.27, 2209.27, 2209.27
10/18/19, 2194.09, 2194.09, 2194.09, 2194.09
10/16/19, 2195.04, 2195.04, 2195.04, 2195.04
10/15/19, 2200.09, 2200.09, 2200.09, 2200.09
10/14/19, 2178.49, 2178.49, 2178.49, 2178.49
10/11/19, 2182.11, 2182.11, 2182.11, 2182.11
10/10/19, 2156.88, 2156.88, 2156.88, 2156.88
10/09/19, 2144.29, 2144.29, 2144.29, 2144.29
10/08/19, 2125.57, 2125.57, 2125.57, 2125.57
10/07/19, 2160.07, 2160.07, 2160.07, 2160.07
10/04/19, 2168.97, 2168.97, 2168.97, 2168.97
10/03/19, 2139.86, 2139.86, 2139.86, 2139.86
10/02/19, 2122.95, 2122.95, 2122.95, 2122.95
10/01/19, 2159.41, 2159.41, 2159.41, 2159.41
09/30/19, 2187.88, 2187.88, 2187.88, 2187.88
09/27/19, 2177.20, 2177.20, 2177.20, 2177.20
09/26/19, 2190.67, 2190.67, 2190.67, 2190.67
09/25/19, 2197.72, 2197.72, 2197.72, 2197.72
09/24/19, 2183.36, 2183.36, 2183.36, 2183.36
09/23/19, 2204.15, 2204.15, 2204.15, 2204.15
09/20/19, 2204.42, 2204.42, 2204.42, 2204.42
09/19/19, 2214.25, 2214.25, 2214.25, 2214.25
09/18/19, 2214.79, 2214.79, 2214.79, 2214.79
09/17/19, 2215.73, 2215.73, 2215.73, 2215.73
09/16/19, 2210.86, 2210.86, 2210.86, 2210.86
09/13/19, 2214.88, 2214.88, 2214.88, 2214.88
09/12/19, 2216.60, 2216.60, 2216.60, 2216.60
09/11/19, 2211.18, 2211.18, 2211.18, 2211.18
09/10/19, 2192.80, 2192.80, 2192.80, 2192.80
09/09/19, 2190.58, 2190.58, 2190.58, 2190.58
09/06/19, 2189.93, 2189.93, 2189.93, 2189.93
09/05/19, 2189.07, 2189.07, 2189.07, 2189.07
09/04/19, 2160.64, 2160.64, 2160.64, 2160.64
09/03/19, 2137.78, 2137.78, 2137.78, 2137.78
08/30/19, 2154.23, 2154.23, 2154.23, 2154.23
08/28/19, 2125.60, 2125.60, 2125.60, 2125.60
08/27/19, 2111.59, 2111.59, 2111.59, 2111.59
08/26/19, 2120.68, 2120.68, 2120.68, 2120.68
08/23/19, 2098.46, 2098.46, 2098.46, 2098.46
08/22/19, 2154.28, 2154.28, 2154.28, 2154.28
08/21/19, 2155.68, 2155.68, 2155.68, 2155.68
08/20/19, 2137.92, 2137.92, 2137.92, 2137.92
08/19/19, 2154.25, 2154.25, 2154.25, 2154.25
08/16/19, 2129.79, 2129.79, 2129.79, 2129.79
08/15/19, 2098.00, 2098.00, 2098.00, 2098.00
08/14/19, 2094.20, 2094.20, 2094.20, 2094.20
08/13/19, 2157.05, 2157.05, 2157.05, 2157.05
08/12/19, 2127.20, 2127.20, 2127.20, 2127.20
08/09/19, 2153.77, 2153.77, 2153.77, 2153.77
08/08/19, 2169.61, 2169.61, 2169.61, 2169.61
08/07/19, 2128.82, 2128.82, 2128.82, 2128.82
08/06/19, 2126.72, 2126.72, 2126.72, 2126.72
08/05/19, 2099.77, 2099.77, 2099.77, 2099.77
08/02/19, 2164.20, 2164.20, 2164.20, 2164.20
08/01/19, 2181.79, 2181.79, 2181.79, 2181.79
07/31/19, 2203.28, 2203.28, 2203.28, 2203.28
07/30/19, 2226.74, 2226.74, 2226.74, 2226.74
07/29/19, 2229.55, 2229.55, 2229.55, 2229.55
07/26/19, 2234.85, 2234.85, 2234.85, 2234.85
07/25/19, 2217.57, 2217.57, 2217.57, 2217.57
07/24/19, 2231.02, 2231.02, 2231.02, 2231.02
07/23/19, 2217.38, 2217.38, 2217.38, 2217.38
07/22/19, 2202.32, 2202.32, 2202.32, 2202.32
07/19/19, 2197.18, 2197.18, 2197.18, 2197.18
07/18/19, 2210.45, 2210.45, 2210.45, 2210.45
07/17/19, 2202.87, 2202.87, 2202.87, 2202.87
07/16/19, 2216.72, 2216.72, 2216.72, 2216.72
07/15/19, 2223.64, 2223.64, 2223.64, 2223.64
07/12/19, 2224.25, 2224.25, 2224.25, 2224.25
07/11/19, 2213.09, 2213.09, 2213.09, 2213.09
07/10/19, 2209.54, 2209.54, 2209.54, 2209.54
07/09/19, 2200.69, 2200.69, 2200.69, 2200.69
07/08/19, 2197.08, 2197.08, 2197.08, 2197.08
07/05/19, 2208.92, 2208.92, 2208.92, 2208.92
07/03/19, 2211.77, 2211.77, 2211.77, 2211.77
07/02/19, 2194.52, 2194.52, 2194.52, 2194.52
07/01/19, 2189.99, 2189.99, 2189.99, 2189.99
06/28/19, 2174.18, 2174.18, 2174.18, 2174.18
06/27/19, 2159.69, 2159.69, 2159.69, 2159.69
06/26/19, 2147.44, 2147.44, 2147.44, 2147.44
06/25/19, 2150.62, 2150.62, 2150.62, 2150.62
06/24/19, 2170.77, 2170.77, 2170.77, 2170.77
06/21/19, 2177.68, 2177.68, 2177.68, 2177.68
06/20/19, 2182.71, 2182.71, 2182.71, 2182.71
06/19/19, 2163.51, 2163.51, 2163.51, 2163.51
06/18/19, 2156.40, 2156.40, 2156.40, 2156.40
06/17/19, 2135.26, 2135.26, 2135.26, 2135.26
06/14/19, 2132.01, 2132.01, 2132.01, 2132.01
06/13/19, 2137.35, 2137.35, 2137.35, 2137.35
06/12/19, 2127.41, 2127.41, 2127.41, 2127.41
06/11/19, 2131.10, 2131.10, 2131.10, 2131.10
06/10/19, 2132.95, 2132.95, 2132.95, 2132.95
06/07/19, 2122.51, 2122.51, 2122.51, 2122.51
06/06/19, 2101.68, 2101.68, 2101.68, 2101.68
06/05/19, 2090.78, 2090.78, 2090.78, 2090.78
06/04/19, 2075.41, 2075.41, 2075.41, 2075.41
06/03/19, 2030.66, 2030.66, 2030.66, 2030.66
05/31/19, 2035.24, 2035.24, 2035.24, 2035.24
05/30/19, 2061.70, 2061.70, 2061.70, 2061.70
05/29/19, 2058.47, 2058.47, 2058.47, 2058.47
05/28/19, 2073.18, 2073.18, 2073.18, 2073.18
05/24/19, 2090.20, 2090.20, 2090.20, 2090.20
05/23/19, 2085.85, 2085.85, 2085.85, 2085.85
05/22/19, 2113.01, 2113.01, 2113.01, 2113.01
05/21/19, 2120.41, 2120.41, 2120.41, 2120.41
05/20/19, 2101.05, 2101.05, 2101.05, 2101.05
05/17/19, 2115.75, 2115.75, 2115.75, 2115.75
05/16/19, 2130.32, 2130.32, 2130.32, 2130.32
05/15/19, 2111.63, 2111.63, 2111.63, 2111.63
05/14/19, 2099.87, 2099.87, 2099.87, 2099.87
05/13/19, 2081.46, 2081.46, 2081.46, 2081.46
05/10/19, 2135.16, 2135.16, 2135.16, 2135.16
05/09/19, 2127.61, 2127.61, 2127.61, 2127.61
05/08/19, 2133.63, 2133.63, 2133.63, 2133.63
05/07/19, 2137.50, 2137.50, 2137.50, 2137.50
05/06/19, 2174.30, 2174.30, 2174.30, 2174.30
05/03/19, 2182.55, 2182.55, 2182.55, 2182.55
05/02/19, 2159.48, 2159.48, 2159.48, 2159.48
05/01/19, 2162.92, 2162.92, 2162.92, 2162.92
04/30/19, 2180.07, 2180.07, 2180.07, 2180.07
04/29/19, 2178.98, 2178.98, 2178.98, 2178.98
04/26/19, 2176.05, 2176.05, 2176.05, 2176.05
04/25/19, 2164.41, 2164.41, 2164.41, 2164.41
04/24/19, 2167.19, 2167.19, 2167.19, 2167.19
04/23/19, 2170.72, 2170.72, 2170.72, 2170.72
04/22/19, 2149.85, 2149.85, 2149.85, 2149.85
04/18/19, 2148.63, 2148.63, 2148.63, 2148.63
04/17/19, 2145.68, 2145.68, 2145.68, 2145.68
04/16/19, 2153.40, 2153.40, 2153.40, 2153.40
04/15/19, 2152.47, 2152.47, 2152.47, 2152.47
04/12/19, 2154.39, 2154.39, 2154.39, 2154.39
04/11/19, 2140.77, 2140.77, 2140.77, 2140.77
04/10/19, 2140.54, 2140.54, 2140.54, 2140.54
04/09/19, 2130.36, 2130.36, 2130.36, 2130.36
04/08/19, 2144.80, 2144.80, 2144.80, 2144.80
04/05/19, 2143.21, 2143.21, 2143.21, 2143.21
04/04/19, 2132.05, 2132.05, 2132.05, 2132.05
04/03/19, 2128.24, 2128.24, 2128.24, 2128.24
04/02/19, 2122.70, 2122.70, 2122.70, 2122.70
04/01/19, 2123.11, 2123.11, 2123.11, 2123.11
03/29/19, 2098.82, 2098.82, 2098.82, 2098.82
03/28/19, 2085.49, 2085.49, 2085.49, 2085.49
03/27/19, 2076.58, 2076.58, 2076.58, 2076.58
03/26/19, 2086.29, 2086.29, 2086.29, 2086.29
03/25/19, 2070.54, 2070.54, 2070.54, 2070.54
03/22/19, 2071.55, 2071.55, 2071.55, 2071.55
03/21/19, 2115.67, 2115.67, 2115.67, 2115.67
03/20/19, 2091.99, 2091.99, 2091.99, 2091.99
03/19/19, 2099.42, 2099.42, 2099.42, 2099.42
03/18/19, 2101.20, 2101.20, 2101.20, 2101.20
03/15/19, 2092.77, 2092.77, 2092.77, 2092.77
03/14/19, 2083.48, 2083.48, 2083.48, 2083.48
03/13/19, 2085.80, 2085.80, 2085.80, 2085.80
03/12/19, 2072.15, 2072.15, 2072.15, 2072.15
03/11/19, 2066.48, 2066.48, 2066.48, 2066.48
03/08/19, 2036.17, 2036.17, 2036.17, 2036.17
03/07/19, 2040.37, 2040.37, 2040.37, 2040.37
03/06/19, 2056.73, 2056.73, 2056.73, 2056.73
03/05/19, 2073.32, 2073.32, 2073.32, 2073.32
03/04/19, 2076.53, 2076.53, 2076.53, 2076.53
03/01/19, 2086.32, 2086.32, 2086.32, 2086.32
02/28/19, 2072.06, 2072.06, 2072.06, 2072.06
02/27/19, 2078.30, 2078.30, 2078.30, 2078.30
02/26/19, 2077.67, 2077.67, 2077.67, 2077.67
02/25/19, 2081.05, 2081.05, 2081.05, 2081.05
02/22/19, 2078.70, 2078.70, 2078.70, 2078.70
02/21/19, 2064.47, 2064.47, 2064.47, 2064.47
02/20/19, 2071.78, 2071.78, 2071.78, 2071.78
02/19/19, 2068.13, 2068.13, 2068.13, 2068.13
02/15/19, 2064.81, 2064.81, 2064.81, 2064.81
02/14/19, 2042.18, 2042.18, 2042.18, 2042.18
02/13/19, 2046.64, 2046.64, 2046.64, 2046.64
02/12/19, 2040.56, 2040.56, 2040.56, 2040.56
02/11/19, 2014.86, 2014.86, 2014.86, 2014.86
02/08/19, 2011.62, 2011.62, 2011.62, 2011.62
02/07/19, 2010.04, 2010.04, 2010.04, 2010.04
02/06/19, 2027.90, 2027.90, 2027.90, 2027.90
02/05/19, 2032.33, 2032.33, 2032.33, 2032.33
02/04/19, 2023.25, 2023.25, 2023.25, 2023.25
02/01/19, 2009.04, 2009.04, 2009.04, 2009.04
01/31/19, 2006.09, 2006.09, 2006.09, 2006.09
01/30/19, 1988.96, 1988.96, 1988.96, 1988.96
01/29/19, 1959.89, 1959.89, 1959.89, 1959.89
01/28/19, 1962.73, 1962.73, 1962.73, 1962.73
01/25/19, 1977.03, 1977.03, 1977.03, 1977.03
01/24/19, 1958.96, 1958.96, 1958.96, 1958.96
01/23/19, 1954.17, 1954.17, 1954.17, 1954.17
01/22/19, 1951.16, 1951.16, 1951.16, 1951.16
01/18/19, 1979.64, 1979.64, 1979.64, 1979.64
01/17/19, 1954.35, 1954.35, 1954.35, 1954.35
01/16/19, 1939.23, 1939.23, 1939.23, 1939.23
01/15/19, 1933.61, 1933.61, 1933.61, 1933.61
01/14/19, 1913.69, 1913.69, 1913.69, 1913.69
01/11/19, 1924.80, 1924.80, 1924.80, 1924.80
01/10/19, 1924.71, 1924.71, 1924.71, 1924.71
01/09/19, 1915.61, 1915.61, 1915.61, 1915.61
01/08/19, 1906.28, 1906.28, 1906.28, 1906.28
01/07/19, 1886.41, 1886.41, 1886.41, 1886.41
01/04/19, 1870.08, 1870.08, 1870.08, 1870.08
01/03/19, 1807.62, 1807.62, 1807.62, 1807.62
01/02/19, 1850.97, 1850.97, 1850.97, 1850.97
12/31/18, 1849.04, 1849.04, 1849.04, 1849.04
12/28/18, 1833.21, 1833.21, 1833.21, 1833.21
12/27/18, 1833.95, 1833.95, 1833.95, 1833.95
12/26/18, 1819.61, 1819.61, 1819.61, 1819.61
12/24/18, 1733.72, 1733.72, 1733.72, 1733.72
12/21/18, 1780.67, 1780.67, 1780.67, 1780.67
12/20/18, 1818.91, 1818.91, 1818.91, 1818.91
12/19/18, 1848.69, 1848.69, 1848.69, 1848.69
12/18/18, 1877.99, 1877.99, 1877.99, 1877.99
12/17/18, 1877.94, 1877.94, 1877.94, 1877.94
12/14/18, 1919.21, 1919.21, 1919.21, 1919.21
12/13/18, 1954.82, 1954.82, 1954.82, 1954.82
12/12/18, 1959.03, 1959.03, 1959.03, 1959.03
12/11/18, 1947.51, 1947.51, 1947.51, 1947.51
12/10/18, 1948.91, 1948.91, 1948.91, 1948.91
12/07/18, 1947.17, 1947.17, 1947.17, 1947.17
12/06/18, 1993.07, 1993.07, 1993.07, 1993.07
12/04/18, 1995.35, 1995.35, 1995.35, 1995.35
12/03/18, 2064.10, 2064.10, 2064.10, 2064.10
11/30/18, 2041.76, 2041.76, 2041.76, 2041.76
11/29/18, 2025.56, 2025.56, 2025.56, 2025.56
11/28/18, 2029.82, 2029.82, 2029.82, 2029.82
11/27/18, 1983.86, 1983.86, 1983.86, 1983.86
11/26/18, 1981.34, 1981.34, 1981.34, 1981.34
11/23/18, 1951.37, 1951.37, 1951.37, 1951.37
11/21/18, 1962.10, 1962.10, 1962.10, 1962.10
11/20/18, 1952.94, 1952.94, 1952.94, 1952.94
11/19/18, 1988.08, 1988.08, 1988.08, 1988.08
11/16/18, 2023.31, 2023.31, 2023.31, 2023.31
11/15/18, 2018.94, 2018.94, 2018.94, 2018.94
11/14/18, 1996.91, 1996.91, 1996.91, 1996.91
11/13/18, 2012.34, 2012.34, 2012.34, 2012.34
11/12/18, 2014.94, 2014.94, 2014.94, 2014.94
11/09/18, 2055.11, 2055.11, 2055.11, 2055.11
11/08/18, 2075.95, 2075.95, 2075.95, 2075.95
11/07/18, 2081.97, 2081.97, 2081.97, 2081.97
11/06/18, 2040.18, 2040.18, 2040.18, 2040.18
11/05/18, 2028.07, 2028.07, 2028.07, 2028.07
11/02/18, 2018.60, 2018.60, 2018.60, 2018.60
11/01/18, 2029.52, 2029.52, 2029.52, 2029.52
10/31/18, 2004.89, 2004.89, 2004.89, 2004.89
10/30/18, 1983.87, 1983.87, 1983.87, 1983.87
10/29/18, 1952.29, 1952.29, 1952.29, 1952.29
10/26/18, 1965.18, 1965.18, 1965.18, 1965.18
10/25/18, 1998.28, 1998.28, 1998.28, 1998.28
10/24/18, 1961.57, 1961.57, 1961.57, 1961.57
10/23/18, 2025.46, 2025.46, 2025.46, 2025.46
10/22/18, 2037.49, 2037.49, 2037.49, 2037.49
10/19/18, 2045.96, 2045.96, 2045.96, 2045.96
10/18/18, 2050.18, 2050.18, 2050.18, 2050.18
10/17/18, 2080.88, 2080.88, 2080.88, 2080.88
10/16/18, 2082.62, 2082.62, 2082.62, 2082.62
10/15/18, 2037.34, 2037.34, 2037.34, 2037.34
10/12/18, 2046.49, 2046.49, 2046.49, 2046.49
10/11/18, 2020.48, 2020.48, 2020.48, 2020.48
10/10/18, 2062.02, 2062.02, 2062.02, 2062.02
10/09/18, 2130.93, 2130.93, 2130.93, 2130.93
10/08/18, 2135.26, 2135.26, 2135.26, 2135.26
10/05/18, 2137.64, 2137.64, 2137.64, 2137.64
10/04/18, 2150.55, 2150.55, 2150.55, 2150.55
10/03/18, 2170.43, 2170.43, 2170.43, 2170.43
10/02/18, 2166.93, 2166.93, 2166.93, 2166.93
10/01/18, 2170.47, 2170.47, 2170.47, 2170.47
09/28/18, 2167.18, 2167.18, 2167.18, 2167.18
09/27/18, 2166.38, 2166.38, 2166.38, 2166.38
09/26/18, 2161.35, 2161.35, 2161.35, 2161.35
09/25/18, 2170.37, 2170.37, 2170.37, 2170.37
09/24/18, 2171.94, 2171.94, 2171.94, 2171.94
09/21/18, 2179.91, 2179.91, 2179.91, 2179.91
09/20/18, 2181.76, 2181.76, 2181.76, 2181.76
09/19/18, 2164.71, 2164.71, 2164.71, 2164.71
09/18/18, 2164.22, 2164.22, 2164.22, 2164.22
09/17/18, 2153.00, 2153.00, 2153.00, 2153.00
09/14/18, 2167.04, 2167.04, 2167.04, 2167.04
09/13/18, 2165.06, 2165.06, 2165.06, 2165.06
09/12/18, 2155.34, 2155.34, 2155.34, 2155.34
09/11/18, 2154.71, 2154.71, 2154.71, 2154.71
09/10/18, 2147.52, 2147.52, 2147.52, 2147.52
09/07/18, 2142.72, 2142.72, 2142.72, 2142.72
09/06/18, 2147.33, 2147.33, 2147.33, 2147.33
09/05/18, 2155.81, 2155.81, 2155.81, 2155.81
09/04/18, 2162.88, 2162.88, 2162.88, 2162.88
08/31/18, 2166.62, 2166.62, 2166.62, 2166.62
08/30/18, 2165.12, 2165.12, 2165.12, 2165.12
08/29/18, 2174.28, 2174.28, 2174.28, 2174.28
08/28/18, 2162.77, 2162.77, 2162.77, 2162.77
08/27/18, 2162.01, 2162.01, 2162.01, 2162.01
08/24/18, 2146.94, 2146.94, 2146.94, 2146.94
08/23/18, 2133.72, 2133.72, 2133.72, 2133.72
08/22/18, 2137.82, 2137.82, 2137.82, 2137.82
08/21/18, 2137.70, 2137.70, 2137.70, 2137.70
08/20/18, 2130.83, 2130.83, 2130.83, 2130.83
08/17/18, 2125.17, 2125.17, 2125.17, 2125.17
08/16/18, 2118.09, 2118.09, 2118.09, 2118.09
08/15/18, 2101.35, 2101.35, 2101.35, 2101.35
08/14/18, 2118.96, 2118.96, 2118.96, 2118.96
08/13/18, 2104.71, 2104.71, 2104.71, 2104.71
08/10/18, 2113.97, 2113.97, 2113.97, 2113.97
08/09/18, 2127.58, 2127.58, 2127.58, 2127.58
08/08/18, 2129.49, 2129.49, 2129.49, 2129.49
08/07/18, 2130.65, 2130.65, 2130.65, 2130.65
08/06/18, 2124.33, 2124.33, 2124.33, 2124.33
08/03/18, 2115.75, 2115.75, 2115.75, 2115.75
08/02/18, 2108.52, 2108.52, 2108.52, 2108.52
08/01/18, 2096.27, 2096.27, 2096.27, 2096.27
07/31/18, 2098.68, 2098.68, 2098.68, 2098.68
07/30/18, 2086.70, 2086.70, 2086.70, 2086.70
07/27/18, 2099.97, 2099.97, 2099.97, 2099.97
07/26/18, 2117.06, 2117.06, 2117.06, 2117.06
07/25/18, 2120.84, 2120.84, 2120.84, 2120.84
07/24/18, 2102.98, 2102.98, 2102.98, 2102.98
07/23/18, 2098.46, 2098.46, 2098.46, 2098.46
07/20/18, 2095.39, 2095.39, 2095.39, 2095.39
07/19/18, 2098.21, 2098.21, 2098.21, 2098.21
07/18/18, 2104.02, 2104.02, 2104.02, 2104.02
07/17/18, 2099.10, 2099.10, 2099.10, 2099.10
07/16/18, 2090.02, 2090.02, 2090.02, 2090.02
07/13/18, 2093.80, 2093.80, 2093.80, 2093.80
07/12/18, 2092.35, 2092.35, 2092.35, 2092.35
07/11/18, 2075.47, 2075.47, 2075.47, 2075.47
07/10/18, 2089.97, 2089.97, 2089.97, 2089.97
07/09/18, 2084.85, 2084.85, 2084.85, 2084.85
07/06/18, 2067.08, 2067.08, 2067.08, 2067.08
07/05/18, 2049.46, 2049.46, 2049.46, 2049.46
07/03/18, 2031.67, 2031.67, 2031.67, 2031.67
07/02/18, 2039.47, 2039.47, 2039.47, 2039.47
06/29/18, 2032.80, 2032.80, 2032.80, 2032.80
06/28/18, 2031.49, 2031.49, 2031.49, 2031.49
06/27/18, 2019.54, 2019.54, 2019.54, 2019.54
06/26/18, 2039.33, 2039.33, 2039.33, 2039.33
06/25/18, 2033.95, 2033.95, 2033.95, 2033.95
06/22/18, 2063.42, 2063.42, 2063.42, 2063.42
06/21/18, 2060.32, 2060.32, 2060.32, 2060.32
06/20/18, 2074.88, 2074.88, 2074.88, 2074.88
06/19/18, 2069.47, 2069.47, 2069.47, 2069.47
06/18/18, 2077.12, 2077.12, 2077.12, 2077.12
06/15/18, 2079.30, 2079.30, 2079.30, 2079.30
06/14/18, 2081.03, 2081.03, 2081.03, 2081.03
06/13/18, 2075.35, 2075.35, 2075.35, 2075.35
06/12/18, 2083.76, 2083.76, 2083.76, 2083.76
06/11/18, 2079.17, 2079.17, 2079.17, 2079.17
06/08/18, 2076.83, 2076.83, 2076.83, 2076.83
06/07/18, 2069.99, 2069.99, 2069.99, 2069.99
06/06/18, 2072.52, 2072.52, 2072.52, 2072.52
06/05/18, 2055.06, 2055.06, 2055.06, 2055.06
06/04/18, 2052.15, 2052.15, 2052.15, 2052.15
06/01/18, 2042.68, 2042.68, 2042.68, 2042.68
05/31/18, 2021.63, 2021.63, 2021.63, 2021.63
05/30/18, 2036.03, 2036.03, 2036.03, 2036.03
05/29/18, 2010.14, 2010.14, 2010.14, 2010.14
05/25/18, 2030.63, 2030.63, 2030.63, 2030.63
05/24/18, 2034.96, 2034.96, 2034.96, 2034.96
05/23/18, 2038.29, 2038.29, 2038.29, 2038.29
05/22/18, 2032.22, 2032.22, 2032.22, 2032.22
05/21/18, 2039.97, 2039.97, 2039.97, 2039.97
05/18/18, 2025.13, 2025.13, 2025.13, 2025.13
05/17/18, 2029.45, 2029.45, 2029.45, 2029.45
05/16/18, 2029.55, 2029.55, 2029.55, 2029.55
05/15/18, 2020.31, 2020.31, 2020.31, 2020.31
05/14/18, 2032.44, 2032.44, 2032.44, 2032.44
05/11/18, 2031.96, 2031.96, 2031.96, 2031.96
05/10/18, 2028.69, 2028.69, 2028.69, 2028.69
05/09/18, 2011.47, 2011.47, 2011.47, 2011.47
05/08/18, 1993.13, 1993.13, 1993.13, 1993.13
05/07/18, 1992.30, 1992.30, 1992.30, 1992.30
05/04/18, 1983.80, 1983.80, 1983.80, 1983.80
05/03/18, 1959.00, 1959.00, 1959.00, 1959.00
