Date,EDOW,EQAL,EQWL,EUSA,EWMC,EWSC,GSEW,ISMD,QQEW,QQQE,QQXT,QTEC,RCD,RGI,RHS,RSP,RTM,RYE,RYF,RYH,RYJ,RYT,RYU,UTRN,XNTK,NOBL,ONEY,PEY,QDEF,QDF,QDIV,QDYN,RDIV,RDVY,REGL,RNDV,RNLC,RNMC,RNSC,SDOG,SDVY,SDY,SMDV,SPDV,SPHD,SPYD,TDIV,VSDA,WBIY,XSHD
25/10/2019,1697.41812,15287.0815,9655.91058,9655.91058,15287.0815,7857.19303,9655.91058,7857.19303,1613.65055,1613.65055,1613.65055,23525.06752,1186.98974,1117.82012,1198.18022,9655.91058,268.63672,770.38122,898.70762,1647.21094,15287.0815,23525.06752,1006.51556,9655.91058,23525.06752,1697.41812,4071.74818,4071.74818,1697.41812,1697.41812,1697.41812,1697.41812,1697.41812,1697.41812,15287.0815,1697.41812,9655.91058,15287.0815,7857.19303,1697.41812,4071.74818,1697.41812,7857.19303,1697.41812,1697.41812,1697.41812,23525.06752,9655.91058,4071.74818,11682.0715
28/10/2019,1702.05059,15342.7924,9710.46643,9710.46643,15342.7924,7923.93423,9710.46643,7923.93423,1627.3025,1627.3025,1627.3025,23822.86439,1190.80272,1121.57608,1196.643,9710.46643,267.15491,765.53794,903.42166,1664.6035,15342.7924,23822.86439,993.63991,9710.46643,23822.86439,1702.05059,4080.31774,4080.31774,1702.05059,1702.05059,1702.05059,1702.05059,1702.05059,1702.05059,15342.7924,1702.05059,9710.46643,15342.7924,7923.93423,1702.05059,4080.31774,1702.05059,7923.93423,1702.05059,1702.05059,1702.05059,23822.86439,9710.46643,4080.31774,11765.4345
29/10/2019,1705.35936,15368.6995,9702.34652,9702.34652,15368.6995,7949.89185,9702.34652,7949.89185,1621.61186,1621.61186,1621.61186,23581.98598,1183.55319,1125.86724,1196.46857,9702.34652,268.23958,769.42463,906.61991,1683.3334,15368.6995,23581.98598,994.78614,9702.34652,23581.98598,1705.35936,4092.50209,4092.50209,1705.35936,1705.35936,1705.35936,1705.35936,1705.35936,1705.35936,15368.6995,1705.35936,9702.34652,15368.6995,7949.89185,1705.35936,4092.50209,1705.35936,7949.89185,1705.35936,1705.35936,1705.35936,23581.98598,9702.34652,4092.50209,11803.1356
30/10/2019,1707.37484,15382.2277,9734.27594,9734.27594,15382.2277,7929.00867,9734.27594,7929.00867,1630.23942,1630.23942,1630.23942,23706.11663,1189.49999,1128.23215,1201.80862,9734.27594,264.07098,752.51204,904.88253,1694.95244,15382.2277,23706.11663,1003.58079,9734.27594,23706.11663,1707.37484,4089.26334,4089.26334,1707.37484,1707.37484,1707.37484,1707.37484,1707.37484,1707.37484,15382.2277,1707.37484,9734.27594,15382.2277,7929.00867,1707.37484,4089.26334,1707.37484,7929.00867,1707.37484,1707.37484,1707.37484,23706.11663,9734.27594,4089.26334,11751.2292
31/10/2019,1699.90446,15285.0879,9701.99363,9701.99363,15285.0879,7877.2258,9701.99363,7877.2258,1626.48733,1626.48733,1626.48733,23693.73009,1183.23145,1115.69665,1199.53952,9701.99363,262.84533,748.89746,899.33188,1691.21981,15285.0879,23693.73009,1007.85632,9701.99363,23693.73009,1699.90446,4064.87956,4064.87956,1699.90446,1699.90446,1699.90446,1699.90446,1699.90446,1699.90446,15285.0879,1699.90446,9701.99363,15285.0879,7877.2258,1699.90446,4064.87956,1699.90446,7877.2258,1699.90446,1699.90446,1699.90446,23693.73009,9701.99363,4064.87956,11665.7302
01/11/2019,1719.55237,15467.2508,9799.50677,9799.50677,15467.2508,8013.34719,9799.50677,8013.34719,1640.49027,1640.49027,1640.49027,23983.41346,1191.33669,1140.27444,1200.23575,9799.50677,268.36531,768.63396,912.40608,1696.66397,15467.2508,23983.41346,1006.09582,9799.50677,23983.41346,1719.55237,4119.68685,4119.68685,1719.55237,1719.55237,1719.55237,1719.55237,1719.55237,1719.55237,15467.2508,1719.55237,9799.50677,15467.2508,8013.34719,1719.55237,4119.68685,1719.55237,8013.34719,1719.55237,1719.55237,1719.55237,23983.41346,9799.50677,4119.68685,11859.3982
04/11/2019,1729.33286,15521.1354,9835.10609,9835.10609,15521.1354,8054.0527,9835.10609,8054.0527,1643.21688,1643.21688,1643.21688,24178.73161,1193.39286,1153.94107,1189.60671,9835.10609,273.63858,793.61207,920.67234,1691.38079,15521.1354,24178.73161,992.6827,9835.10609,24178.73161,1729.33286,4145.10541,4145.10541,1729.33286,1729.33286,1729.33286,1729.33286,1729.33286,1729.33286,15521.1354,1729.33286,9835.10609,15521.1354,8054.0527,1729.33286,4145.10541,1729.33286,8054.0527,1729.33286,1729.33286,1729.33286,24178.73161,9835.10609,4145.10541,11968.4865
05/11/2019,1730.39067,15498.7048,9822.94596,9822.94596,15498.7048,8065.49323,9822.94596,8065.49323,1638.26141,1638.26141,1638.26141,24197.29475,1195.5942,1156.62745,1192.49045,9822.94596,273.69933,796.67611,924.71671,1676.74869,15498.7048,24197.29475,983.05468,9822.94596,24197.29475,1730.39067,4144.61221,4144.61221,1730.39067,1730.39067,1730.39067,1730.39067,1730.39067,1730.39067,15498.7048,1730.39067,9822.94596,15498.7048,8065.49323,1730.39067,4144.61221,1730.39067,8065.49323,1730.39067,1730.39067,1730.39067,24197.29475,9822.94596,4144.61221,11979.4624
06/11/2019,1731.04052,15464.4881,9827.06286,9827.06286,15464.4881,8015.07459,9827.06286,8015.07459,1639.01697,1639.01697,1639.01697,24150.77315,1195.99789,1156.28256,1198.31883,9827.06286,269.37826,778.06306,928.09581,1684.45332,15464.4881,24150.77315,985.81506,9827.06286,24150.77315,1731.04052,4134.52054,4134.52054,1731.04052,1731.04052,1731.04052,1731.04052,1731.04052,1731.04052,15464.4881,1731.04052,9827.06286,15464.4881,8015.07459,1731.04052,4134.52054,1731.04052,8015.07459,1731.04052,1731.04052,1731.04052,24150.77315,9827.06286,4134.52054,11910.5858
07/11/2019,1736.74019,15484.7566,9858.53127,9858.53127,15484.7566,8038.72671,9858.53127,8038.72671,1644.12231,1644.12231,1644.12231,24290.10017,1190.55822,1159.34979,1193.94209,9858.53127,272.25063,790.34426,934.68323,1687.78287,15484.7566,24290.10017,972.75514,9858.53127,24290.10017,1736.74019,4138.50338,4138.50338,1736.74019,1736.74019,1736.74019,1736.74019,1736.74019,1736.74019,15484.7566,1736.74019,9858.53127,15484.7566,8038.72671,1736.74019,4138.50338,1736.74019,8038.72671,1736.74019,1736.74019,1736.74019,24290.10017,9858.53127,4138.50338,11946.504
08/11/2019,1739.85912,15528.9782,9888.05384,9888.05384,15528.9782,8063.64096,9888.05384,8063.64096,1650.94999,1650.94999,1650.94999,24427.9861,1191.15153,1161.49243,1194.02684,9888.05384,272.28493,786.86343,934.9972,1701.5034,15528.9782,24427.9861,968.90304,9888.05384,24427.9861,1739.85912,4146.85135,4146.85135,1739.85912,1739.85912,1739.85912,1739.85912,1739.85912,1739.85912,15528.9782,1739.85912,9888.05384,15528.9782,8063.64096,1739.85912,4146.85135,1739.85912,8063.64096,1739.85912,1739.85912,1739.85912,24427.9861,9888.05384,4146.85135,11954.2866
11/11/2019,1734.92026,15515.3385,9872.49949,9872.49949,15515.3385,8042.99494,9872.49949,8042.99494,1650.36633,1650.36633,1650.36633,24390.64105,1188.18605,1162.0726,1191.74707,9872.49949,270.9553,781.69024,932.58196,1694.55196,15515.3385,24390.64105,962.32315,9872.49949,24390.64105,1734.92026,4137.21011,4137.21011,1734.92026,1734.92026,1734.92026,1734.92026,1734.92026,1734.92026,15515.3385,1734.92026,9872.49949,15515.3385,8042.99494,1734.92026,4137.21011,1734.92026,8042.99494,1734.92026,1734.92026,1734.92026,24390.64105,9872.49949,4137.21011,11909.4175
12/11/2019,1734.58625,15526.6815,9887.8992,9887.8992,15526.6815,8045.46133,9887.8992,8045.46133,1655.72048,1655.72048,1655.72048,24494.10533,1187.09043,1161.72559,1194.3151,9887.8992,270.38809,777.0112,933.22854,1704.40251,15526.6815,24494.10533,963.76452,9887.8992,24494.10533,1734.58625,4133.68146,4133.68146,1734.58625,1734.58625,1734.58625,1734.58625,1734.58625,1734.58625,15526.6815,1734.58625,9887.8992,15526.6815,8045.46133,1734.58625,4133.68146,1734.58625,8045.46133,1734.58625,1734.58625,1734.58625,24494.10533,9887.8992,4133.68146,11903.2716
13/11/2019,1734.54795,15534.2768,9895.00384,9895.00384,15534.2768,8016.14357,9895.00384,8016.14357,1658.08468,1658.08468,1658.08468,24527.94853,1182.61928,1156.88647,1204.27183,9895.00384,269.44212,772.42552,927.85369,1706.0257,15534.2768,24527.94853,977.87781,9895.00384,24527.94853,1734.54795,4129.73011,4129.73011,1734.54795,1734.54795,1734.54795,1734.54795,1734.54795,1734.54795,15534.2768,1734.54795,9895.00384,15534.2768,8016.14357,1734.54795,4129.73011,1734.54795,8016.14357,1734.54795,1734.54795,1734.54795,24527.94853,9895.00384,4129.73011,11834.4174
14/11/2019,1734.93565,15581.4848,9907.14066,9907.14066,15581.4848,8016.17057,9907.14066,8016.17057,1661.70944,1661.70944,1661.70944,24499.25578,1186.84959,1160.44725,1203.10362,9907.14066,268.97451,769.68697,928.58708,1705.73054,15581.4848,24499.25578,981.12199,9907.14066,24499.25578,1734.93565,4137.7549,4137.7549,1734.93565,1734.93565,1734.93565,1734.93565,1734.93565,1734.93565,15581.4848,1734.93565,9907.14066,15581.4848,8016.17057,1734.93565,4137.7549,1734.93565,8016.17057,1734.93565,1734.93565,1734.93565,24499.25578,9907.14066,4137.7549,11836.5478
15/11/2019,1746.73011,15691.1624,9985.57621,9985.57621,15691.1624,8055.51059,9985.57621,8055.51059,1676.64033,1676.64033,1676.64033,24770.10125,1188.77553,1167.913,1204.51799,9985.57621,271.2068,777.02594,932.15129,1742.59184,15691.1624,24770.10125,984.23322,9985.57621,24770.10125,1746.73011,4161.36434,4161.36434,1746.73011,1746.73011,1746.73011,1746.73011,1746.73011,1746.73011,15691.1624,1746.73011,9985.57621,15691.1624,8055.51059,1746.73011,4161.36434,1746.73011,8055.51059,1746.73011,1746.73011,1746.73011,24770.10125,9985.57621,4161.36434,11870.1047
18/11/2019,1745.70766,15697.249,9991.02289,9991.02289,15697.249,8034.98426,9991.02289,8034.98426,1679.36062,1679.36062,1679.36062,24807.00344,1192.82514,1164.132,1210.59326,9991.02289,268.87262,765.79283,933.10793,1736.46319,15697.249,24807.00344,985.69345,9991.02289,24807.00344,1745.70766,4156.88312,4156.88312,1745.70766,1745.70766,1745.70766,1745.70766,1745.70766,1745.70766,15697.249,1745.70766,9991.02289,15697.249,8034.98426,1745.70766,4156.88312,1745.70766,8034.98426,1745.70766,1745.70766,1745.70766,24807.00344,9991.02289,4156.88312,11827.1449
19/11/2019,1741.5453,15719.1456,9990.081,9990.081,15719.1456,8065.1259,9990.081,8065.1259,1682.85707,1682.85707,1682.85707,24845.07432,1181.54354,1163.04591,1207.97529,9990.081,266.02973,754.44473,935.05874,1748.86116,15719.1456,24845.07432,983.57618,9990.081,24845.07432,1741.5453,4153.67687,4153.67687,1741.5453,1741.5453,1741.5453,1741.5453,1741.5453,1741.5453,15719.1456,1741.5453,9990.081,15719.1456,8065.1259,1741.5453,4153.67687,1741.5453,8065.1259,1741.5453,1741.5453,1741.5453,24845.07432,9990.081,4153.67687,11831.7814
20/11/2019,1736.64569,15689.1472,9958.81932,9958.81932,15689.1472,8031.58576,9958.81932,8031.58576,1677.08804,1677.08804,1677.08804,24703.83969,1177.49302,1154.59877,1210.08,9958.81932,267.7753,761.76564,930.67351,1747.49897,15689.1472,24703.83969,989.4853,9958.81932,24703.83969,1736.64569,4141.97199,4141.97199,1736.64569,1736.64569,1736.64569,1736.64569,1736.64569,1736.64569,15689.1472,1736.64569,9958.81932,15689.1472,8031.58576,1736.64569,4141.97199,1736.64569,8031.58576,1736.64569,1736.64569,1736.64569,24703.83969,9958.81932,4141.97199,11767.6224
21/11/2019,1736.53259,15610.8143,9940.07433,9940.07433,15610.8143,7993.53349,9940.07433,7993.53349,1671.03878,1671.03878,1671.03878,24621.93706,1171.31694,1152.36228,1203.5423,9940.07433,270.19451,774.21351,929.36538,1750.95179,15610.8143,24621.93706,985.78538,9940.07433,24621.93706,1736.53259,4125.62676,4125.62676,1736.53259,1736.53259,1736.53259,1736.53259,1736.53259,1736.53259,15610.8143,1736.53259,9940.07433,15610.8143,7993.53349,1736.53259,4125.62676,1736.53259,7993.53349,1736.53259,1736.53259,1736.53259,24621.93706,9940.07433,4125.62676,11713.1078
22/11/2019,1742.57462,15657.7764,9962.05355,9962.05355,15657.7764,8018.88164,9962.05355,8018.88164,1672.71509,1672.71509,1672.71509,24616.68318,1178.77627,1158.58462,1201.68775,9962.05355,269.04925,771.95257,936.01277,1757.71163,15657.7764,24616.68318,986.21873,9962.05355,24616.68318,1742.57462,4140.55378,4140.55378,1742.57462,1742.57462,1742.57462,1742.57462,1742.57462,1742.57462,15657.7764,1742.57462,9962.05355,15657.7764,8018.88164,1742.57462,4140.55378,1742.57462,8018.88164,1742.57462,1742.57462,1742.57462,24616.68318,9962.05355,4140.55378,11748.7757
25/11/2019,1752.13456,15804.8639,10042.0241,10042.0241,15804.8639,8185.45766,10042.0241,8185.45766,1690.2023,1690.2023,1690.2023,24948.78586,1190.34572,1168.20484,1204.61144,10042.0241,269.91209,774.0717,942.60034,1779.73841,15804.8639,24948.78586,983.13643,10042.0241,24948.78586,1752.13456,4174.3327,4174.3327,1752.13456,1752.13456,1752.13456,1752.13456,1752.13456,1752.13456,15804.8639,1752.13456,10042.0241,15804.8639,8185.45766,1752.13456,4174.3327,1752.13456,8185.45766,1752.13456,1752.13456,1752.13456,24948.78586,10042.0241,4174.3327,11956.955
26/11/2019,1753.69292,15853.9838,10066.1462,10066.1462,15853.9838,8197.35689,10066.1462,8197.35689,1696.69182,1696.69182,1696.69182,24948.61192,1199.56596,1172.1378,1214.3279,10066.1462,268.31027,765.6169,941.57643,1778.66215,15853.9838,24948.61192,986.98368,10066.1462,24948.61192,1753.69292,4180.36899,4180.36899,1753.69292,1753.69292,1753.69292,1753.69292,1753.69292,1753.69292,15853.9838,1753.69292,10066.1462,15853.9838,8197.35689,1753.69292,4180.36899,1753.69292,8197.35689,1753.69292,1753.69292,1753.69292,24948.61192,10066.1462,4180.36899,11942.4657
27/11/2019,1759.71794,15923.348,10110.156,10110.156,15923.348,8248.68159,10110.156,8248.68159,1705.61513,1705.61513,1705.61513,25081.2359,1209.1151,1171.05686,1215.94476,10110.156,269.23519,768.43488,945.37949,1787.85248,15923.348,25081.2359,988.92826,10110.156,25081.2359,1759.71794,4198.76117,4198.76117,1759.71794,1759.71794,1759.71794,1759.71794,1759.71794,1759.71794,15923.348,1759.71794,10110.156,15923.348,8248.68159,1759.71794,4198.76117,1759.71794,8248.68159,1759.71794,1759.71794,1759.71794,25081.2359,10110.156,4198.76117,12007.8141
29/11/2019,1752.45916,15831.3619,10068.6463,10068.6463,15831.3619,8201.49017,10068.6463,8201.49017,1698.64331,1698.64331,1698.64331,24970.21745,1200.26514,1164.11499,1215.07848,10068.6463,267.11764,759.96509,943.00484,1781.21959,15831.3619,24970.21745,987.01641,10068.6463,24970.21745,1752.45916,4173.2623,4173.2623,1752.45916,1752.45916,1752.45916,1752.45916,1752.45916,1752.45916,15831.3619,1752.45916,10068.6463,15831.3619,8201.49017,1752.45916,4173.2623,1752.45916,8201.49017,1752.45916,1752.45916,1752.45916,24970.21745,10068.6463,4173.2623,11938.8435
02/12/2019,1741.81986,15684.5188,9979.74162,9979.74162,15684.5188,8116.36846,9979.74162,8116.36846,1679.2139,1679.2139,1679.2139,24618.38846,1191.01649,1146.46899,1218.10156,9979.74162,266.93717,760.17017,936.99792,1772.62682,15684.5188,24618.38846,979.60782,9979.74162,24618.38846,1741.81986,4143.2547,4143.2547,1741.81986,1741.81986,1741.81986,1741.81986,1741.81986,1741.81986,15684.5188,1741.81986,9979.74162,15684.5188,8116.36846,1741.81986,4143.2547,1741.81986,8116.36846,1741.81986,1741.81986,1741.81986,24618.38846,9979.74162,4143.2547,11837.5237
03/12/2019,1728.49402,15593.4939,9917.15282,9917.15282,15593.4939,8091.5805,9917.15282,8091.5805,1670.88355,1670.88355,1670.88355,24455.38011,1178.60035,1134.49003,1216.11533,9917.15282,264.11515,748.98444,924.92956,1769.48252,15593.4939,24455.38011,983.99668,9917.15282,24455.38011,1728.49402,4114.43644,4114.43644,1728.49402,1728.49402,1728.49402,1728.49402,1728.49402,1728.49402,15593.4939,1728.49402,9917.15282,15593.4939,8091.5805,1728.49402,4114.43644,1728.49402,8091.5805,1728.49402,1728.49402,1728.49402,24455.38011,9917.15282,4114.43644,11761.1129
04/12/2019,1741.0552,15692.3635,9978.0311,9978.0311,15692.3635,8148.66231,9978.0311,8148.66231,1679.35332,1679.35332,1679.35332,24582.88736,1184.69175,1138.67486,1224.16912,9978.0311,267.54653,761.63292,934.01305,1785.63831,15692.3635,24582.88736,991.20666,9978.0311,24582.88736,1741.0552,4142.33973,4142.33973,1741.0552,1741.0552,1741.0552,1741.0552,1741.0552,1741.0552,15692.3635,1741.0552,9978.0311,15692.3635,8148.66231,1741.0552,4142.33973,1741.0552,8148.66231,1741.0552,1741.0552,1741.0552,24582.88736,9978.0311,4142.33973,11845.256
05/12/2019,1744.37772,15712.1848,9993.50524,9993.50524,15712.1848,8154.20655,9993.50524,8154.20655,1681.38733,1681.38733,1681.38733,24663.24727,1183.33608,1140.6619,1223.51212,9993.50524,267.11749,757.68994,938.01963,1785.68568,15712.1848,24663.24727,992.29609,9993.50524,24663.24727,1744.37772,4153.68342,4153.68342,1744.37772,1744.37772,1744.37772,1744.37772,1744.37772,1744.37772,15712.1848,1744.37772,9993.50524,15712.1848,8154.20655,1744.37772,4153.68342,1744.37772,8154.20655,1744.37772,1744.37772,1744.37772,24663.24727,9993.50524,4153.68342,11874.0996
06/12/2019,1760.58646,15829.6315,10083.304,10083.304,15829.6315,8250.27189,10083.304,8250.27189,1696.00639,1696.00639,1696.00639,24942.76731,1193.4667,1154.74893,1228.39828,10083.304,271.23262,773.63648,950.39476,1798.04885,15829.6315,24942.76731,990.56332,10083.304,24942.76731,1760.58646,4187.96461,4187.96461,1760.58646,1760.58646,1760.58646,1760.58646,1760.58646,1760.58646,15829.6315,1760.58646,10083.304,15829.6315,8250.27189,1760.58646,4187.96461,1760.58646,8250.27189,1760.58646,1760.58646,1760.58646,24942.76731,10083.304,4187.96461,12025.5107
09/12/2019,1755.8658,15783.1777,10051.5533,10051.5533,15783.1777,8229.63194,10051.5533,8229.63194,1689.91185,1689.91185,1689.91185,24840.09298,1193.93169,1150.52919,1229.8767,10051.5533,271.00472,772.69862,947.88635,1785.31086,15783.1777,24840.09298,986.37453,10051.5533,24840.09298,1755.8658,4182.51541,4182.51541,1755.8658,1755.8658,1755.8658,1755.8658,1755.8658,1755.8658,15783.1777,1755.8658,10051.5533,15783.1777,8229.63194,1755.8658,4182.51541,1755.8658,8229.63194,1755.8658,1755.8658,1755.8658,24840.09298,10051.5533,4182.51541,12021.0458
10/12/2019,1754.19642,15763.1202,10040.1735,10040.1735,15763.1202,8240.44216,10040.1735,8240.44216,1687.70688,1687.70688,1687.70688,24846.57791,1191.57562,1148.58078,1225.21594,10040.1735,271.63599,774.14755,947.86407,1788.23719,15763.1202,24846.57791,986.61817,10040.1735,24846.57791,1754.19642,4178.39608,4178.39608,1754.19642,1754.19642,1754.19642,1754.19642,1754.19642,1754.19642,15763.1202,1754.19642,10040.1735,15763.1202,8240.44216,1754.19642,4178.39608,1754.19642,8240.44216,1754.19642,1754.19642,1754.19642,24846.57791,10040.1735,4178.39608,12036.2721
11/12/2019,1756.37277,15796.0702,10066.7113,10066.7113,15796.0702,8241.62085,10066.7113,8241.62085,1694.42119,1694.42119,1694.42119,25008.92884,1195.42507,1156.65823,1226.899,10066.7113,272.33517,772.85353,946.12574,1790.06567,15796.0702,25008.92884,990.10079,10066.7113,25008.92884,1756.37277,4186.68592,4186.68592,1756.37277,1756.37277,1756.37277,1756.37277,1756.37277,1756.37277,15796.0702,1756.37277,10066.7113,15796.0702,8241.62085,1756.37277,4186.68592,1756.37277,8241.62085,1756.37277,1756.37277,1756.37277,25008.92884,10066.7113,4186.68592,12045.6318
12/12/2019,1776.23764,15914.5401,10150.5359,10150.5359,15914.5401,8308.44105,10150.5359,8308.44105,1703.73145,1703.73145,1703.73145,25204.94741,1206.47261,1167.0119,1226.22351,10150.5359,276.36125,789.30472,965.05567,1806.01328,15914.5401,25204.94741,985.50893,10150.5359,25204.94741,1776.23764,4225.20142,4225.20142,1776.23764,1776.23764,1776.23764,1776.23764,1776.23764,1776.23764,15914.5401,1776.23764,10150.5359,15914.5401,8308.44105,1776.23764,4225.20142,1776.23764,8308.44105,1776.23764,1776.23764,1776.23764,25204.94741,10150.5359,4225.20142,12168.9476
13/12/2019,1771.06214,15887.1353,10152.0987,10152.0987,15887.1353,8275.2335,10152.0987,8275.2335,1708.98415,1708.98415,1708.98415,25275.46478,1205.62535,1163.11252,1229.70556,10152.0987,274.77884,781.82968,960.61574,1803.79761,15887.1353,25275.46478,993.37651,10152.0987,25275.46478,1771.06214,4207.96233,4207.96233,1771.06214,1771.06214,1771.06214,1771.06214,1771.06214,1771.06214,15887.1353,1771.06214,10152.0987,15887.1353,8275.2335,1771.06214,4207.96233,1771.06214,8275.2335,1771.06214,1771.06214,1771.06214,25275.46478,10152.0987,4207.96233,12103.9153
16/12/2019,1782.60973,15993.6789,10226.6103,10226.6103,15993.6789,8336.05227,10226.6103,8336.05227,1722.85619,1722.85619,1722.85619,25538.45907,1210.68665,1163.32552,1234.36996,10226.6103,277.69742,793.52119,964.90548,1822.90143,15993.6789,25538.45907,1006.32399,10226.6103,25538.45907,1782.60973,4234.81147,4234.81147,1782.60973,1782.60973,1782.60973,1782.60973,1782.60973,1782.60973,15993.6789,1782.60973,10226.6103,15993.6789,8336.05227,1782.60973,4234.81147,1782.60973,8336.05227,1782.60973,1782.60973,1782.60973,25538.45907,10226.6103,4234.81147,12191.7001
17/12/2019,1784.60207,15993.1217,10230.2094,10230.2094,15993.1217,8374.83643,10230.2094,8374.83643,1722.21286,1722.21286,1722.21286,25493.99417,1217.53521,1163.19898,1233.5394,10230.2094,278.35174,794.53471,970.15096,1821.81648,15993.1217,25493.99417,1009.03336,10230.2094,25493.99417,1784.60207,4239.48873,4239.48873,1784.60207,1784.60207,1784.60207,1784.60207,1784.60207,1784.60207,15993.1217,1784.60207,10230.2094,15993.1217,8374.83643,1784.60207,4239.48873,1784.60207,8374.83643,1784.60207,1784.60207,1784.60207,25493.99417,10230.2094,4239.48873,12278.5691
18/12/2019,1782.64825,16011.5072,10228.096,10228.096,16011.5072,8396.07752,10228.096,8396.07752,1723.30827,1723.30827,1723.30827,25537.14439,1218.29833,1157.45559,1230.41622,10228.096,279.67888,797.46278,965.53186,1824.18907,16011.5072,25537.14439,1013.86523,10228.096,25537.14439,1782.64825,4248.36614,4248.36614,1782.64825,1782.64825,1782.64825,1782.64825,1782.64825,1782.64825,16011.5072,1782.64825,10228.096,16011.5072,8396.07752,1782.64825,4248.36614,1782.64825,8396.07752,1782.64825,1782.64825,1782.64825,25537.14439,10228.096,4248.36614,12319.2172
19/12/2019,1787.55949,16076.1525,10275.3635,10275.3635,16076.1525,8424.18395,10275.3635,8424.18395,1734.31769,1734.31769,1734.31769,25723.501,1222.40426,1160.41928,1238.52244,10275.3635,280.06927,797.76398,965.8954,1831.399,16076.1525,25723.501,1013.46933,10275.3635,25723.501,1787.55949,4263.44082,4263.44082,1787.55949,1787.55949,1787.55949,1787.55949,1787.55949,1787.55949,16076.1525,1787.55949,10275.3635,16076.1525,8424.18395,1787.55949,4263.44082,1787.55949,8424.18395,1787.55949,1787.55949,1787.55949,25723.501,10275.3635,4263.44082,12352.9556
20/12/2019,1797.54607,16172.6723,10327.4385,10327.4385,16172.6723,8448.79536,10327.4385,8448.79536,1742.25835,1742.25835,1742.25835,25842.16774,1224.35297,1167.63769,1246.89792,10327.4385,281.25152,804.0355,966.39078,1844.91178,16172.6723,25842.16774,1020.86122,10327.4385,25842.16774,1797.54607,4286.65369,4286.65369,1797.54607,1797.54607,1797.54607,1797.54607,1797.54607,1797.54607,16172.6723,1797.54607,10327.4385,16172.6723,8448.79536,1797.54607,4286.65369,1797.54607,8448.79536,1797.54607,1797.54607,1797.54607,25842.16774,10327.4385,4286.65369,12363.7778
23/12/2019,1796.85604,16166.3013,10336.1323,10336.1323,16166.3013,8460.15123,10336.1323,8460.15123,1745.74348,1745.74348,1745.74348,25946.43956,1222.49216,1174.10831,1242.74254,10336.1323,284.61237,813.53862,964.04386,1851.13969,16166.3013,25946.43956,1010.55156,10336.1323,25946.43956,1796.85604,4284.05099,4284.05099,1796.85604,1796.85604,1796.85604,1796.85604,1796.85604,1796.85604,16166.3013,1796.85604,10336.1323,16166.3013,8460.15123,1796.85604,4284.05099,1796.85604,8460.15123,1796.85604,1796.85604,1796.85604,25946.43956,10336.1323,4284.05099,12348.8227
24/12/2019,1797.41054,16180.1901,10336.0883,10336.0883,16180.1901,8480.07752,10336.0883,8480.07752,1745.22103,1745.22103,1745.22103,25952.44392,1224.07487,1170.47942,1243.29043,10336.0883,285.17562,813.14316,964.87132,1849.68839,16180.1901,25952.44392,1011.38298,10336.0883,25952.44392,1797.41054,4286.19358,4286.19358,1797.41054,1797.41054,1797.41054,1797.41054,1797.41054,1797.41054,16180.1901,1797.41054,10336.0883,16180.1901,8480.07752,1797.41054,4286.19358,1797.41054,8480.07752,1797.41054,1797.41054,1797.41054,25952.44392,10336.0883,4286.19358,12369.7277
26/12/2019,1802.07369,16213.0541,10387.5845,10387.5845,16213.0541,8479.17584,10387.5845,8479.17584,1757.84783,1757.84783,1757.84783,26143.97934,1239.64807,1173.00681,1245.09662,10387.5845,286.09747,813.46101,969.91398,1847.58521,16213.0541,26143.97934,1013.31547,10387.5845,26143.97934,1802.07369,4294.85305,4294.85305,1802.07369,1802.07369,1802.07369,1802.07369,1802.07369,1802.07369,16213.0541,1802.07369,10387.5845,16213.0541,8479.17584,1802.07369,4294.85305,1802.07369,8479.17584,1802.07369,1802.07369,1802.07369,26143.97934,10387.5845,4294.85305,12376.8586
27/12/2019,1801.44798,16194.7891,10385.6717,10385.6717,16194.7891,8435.9884,10385.6717,8435.9884,1757.79332,1757.79332,1757.79332,26128.94253,1239.99316,1172.1474,1249.79858,10385.6717,284.68429,809.04852,968.33198,1848.09862,16194.7891,26128.94253,1016.24048,10385.6717,26128.94253,1801.44798,4289.61891,4289.61891,1801.44798,1801.44798,1801.44798,1801.44798,1801.44798,1801.44798,16194.7891,1801.44798,10385.6717,16194.7891,8435.9884,1801.44798,4289.61891,1801.44798,8435.9884,1801.44798,1801.44798,1801.44798,26128.94253,10385.6717,4289.61891,12323.9639
30/12/2019,1793.96838,16134.0657,10327.8376,10327.8376,16134.0657,8415.6096,10327.8376,8415.6096,1745.66779,1745.66779,1745.66779,25974.92199,1232.15744,1166.52768,1243.71996,10327.8376,284.49353,806.81112,965.25893,1836.2902,16134.0657,25974.92199,1016.45009,10327.8376,25974.92199,1793.96838,4281.48547,4281.48547,1793.96838,1793.96838,1793.96838,1793.96838,1793.96838,1793.96838,16134.0657,1793.96838,10327.8376,16134.0657,8415.6096,1793.96838,4281.48547,1793.96838,8415.6096,1793.96838,1793.96838,1793.96838,25974.92199,10327.8376,4281.48547,12320.1375
