Date,EDOW,EQAL,EQWL,EUSA,EWMC,EWSC,GSEW,ISMD,QQEW,QQQE,QQXT,QTEC,RCD,RGI,RHS,RSP,RTM,RYE,RYF,RYH,RYJ,RYT,RYU,UTRN,XNTK
19/05/2003,,,,,,,,,,,,,,,,19.80158234,,,,,,,,,11.5436945
20/05/2003,,,,,,,,,,,,,,,,19.77713394,,,,,,,,,11.53680706
21/05/2003,,,,,,,,,,,,,,,,19.85611343,,,,,,,,,11.56092167
22/05/2003,,,,,,,,,,,,,,,,20.13821602,,,,,,,,,11.75727558
23/05/2003,,,,,,,,,,,,,,,,20.25105667,,,,,,,,,11.80894661
27/05/2003,,,,,,,,,,,,,,,,20.68737411,,,,,,,,,12.29122448
28/05/2003,,,,,,,,,,,,,,,,20.74191093,,,,,,,,,12.38079357
29/05/2003,,,,,,,,,,,,,,,,20.66857147,,,,,,,,,12.46002197
30/05/2003,,,,,,,,,,,,,,,,21.07291222,,,,,,,,,12.63915443
02/06/2003,,,,,,,,,,,,,,,,21.18950844,,,,,,,,,12.52547932
03/06/2003,,,,,,,,,,,,,,,,21.18198776,,,,,,,,,12.64949226
04/06/2003,,,,,,,,,,,,,,,,21.6258316,,,,,,,,,12.99052906
05/06/2003,,,,,,,,,,,,,,,,21.7781601,,,,,,,,,13.01808739
06/06/2003,,,,,,,,,,,,,,,,21.66531944,,,,,,,,,12.84584618
09/06/2003,,,,,,,,,,,,,,,,21.31364441,,,,,,,,,12.56681538
10/06/2003,,,,,,,,,,,,,,,,21.46784782,,,,,,,,,12.79761887
11/06/2003,,,,,,,,,,,,,,,,21.83646584,,,,,,,,,12.65982819
12/06/2003,,,,,,,,,,,,,,,,21.92673302,,,,,,,,,12.86307335
13/06/2003,,,,,,,,,,,,,,,,21.59009361,,,,,,,,,12.56337738
16/06/2003,,,,,,,,,,,,,,,,22.02641106,,,,,,,,,12.89407444
17/06/2003,,,,,,,,,,,,,,,,22.06590652,,,,,,,,,12.92852402
18/06/2003,,,,,,,,,,,,,,,,21.9624691,,,,,,,,,13.12487698
19/06/2003,,,,,,,,,,,,,,,,21.67660522,,,,,,,,,12.93541431
20/06/2003,,,,,,,,,,,,,,,,21.65591621,,,,,,,,,12.88373947
23/06/2003,,,,,,,,,,,,,,,,21.3512516,,,,,,,,,12.70804977
24/06/2003,,,,,,,,,,,,,,,,21.28918457,,,,,,,,,12.48413944
25/06/2003,,,,,,,,,,,,,,,,21.17635155,,,,,,,,,12.47035694
26/06/2003,,,,,,,,,,,,,,,,21.35877228,,,,,,,,,12.67704773
27/06/2003,,,,,,,,,,,,,,,,21.24029541,,,,,,,,,12.80106163
30/06/2003,,,,,,,,,,,,,,,,21.25533295,,,,,,,,,12.63226223
01/07/2003,,,,,,,,,,,,,,,,21.32680702,,,,,,,,,12.55647945
02/07/2003,,,,,,,,,,,,,,,,21.59761238,,,,,,,,,13.02842426
03/07/2003,,,,,,,,,,,,,,,,21.47913742,,,,,,,,,12.98363686
07/07/2003,,,,,,,,,,,,,,,,21.84022331,,,,,,,,,13.53826141
08/07/2003,,,,,,,,,,,,,,,,22.04332733,,,,,,,,,13.78284931
09/07/2003,,,,,,,,,,,,,,,,22.05649757,,,,,,,,,13.80006981
