Date,DWAS,DWPP,FDMO,FV,FVC,JMOM,MMTM,MTUM,ONEO,PDP,PEZ,PFI,PRN,PSL,PTF,PTH,PUI,PXI,PYZ,SPMO,XMMO,XSMO
31/05/2006,2409.94097,3050.14709,409.74482,409.74482,409.74482,409.74482,409.74482,409.74482,4906.78956,409.74482,286.2675,585.98471,370.6103,318.4991,4558.03554,406.3406,284.6171,569.6407,225.9317,409.74482,990.28489,2409.94097
30/06/2006,2411.39455,3054.13092,408.12806,408.12806,408.12806,408.12806,408.12806,408.12806,4912.46928,408.12806,283.9517,582.94782,369.8643,323.3819,4490.76221,406.8287,291.8598,581.1607,228.5988,408.12806,986.24187,2411.39455
31/07/2006,2286.12967,3060.83548,400.35481,400.35481,400.35481,400.35481,400.35481,400.35481,4804.95638,400.35481,273.7953,596.09834,348.4116,329.5018,4328.948,425.6214,306.5499,605.9668,233.2702,400.35481,950.89379,2286.12967
31/08/2006,2353.09157,3134.20658,412.84565,412.84565,412.84565,412.84565,412.84565,412.84565,4926.96177,412.84565,278.9273,603.26669,352.8075,341.4671,4673.04232,438.4222,314.4373,581.8367,225.1185,412.84565,972.80222,2353.09157
29/09/2006,2369.01659,3208.59141,424.18996,424.18996,424.18996,424.18996,424.18996,424.18996,5016.18037,424.18996,296.6751,626.85264,365.1331,341.3961,4866.24203,443.9519,308.7655,562.4299,214.004,424.18996,995.0001,2369.01659
31/10/2006,2522.52444,3317.54336,439.10173,439.10173,439.10173,439.10173,439.10173,439.10173,5213.70674,439.10173,315.4161,642.12958,375.5255,348.2331,5049.12476,446.2314,325.8358,589.3837,223.7032,439.10173,1033.18831,2522.52444
30/11/2006,2582.91651,3388.27807,447.8154,447.8154,447.8154,447.8154,447.8154,447.8154,5401.30228,447.8154,319.4902,646.7212,384.9821,345.2653,5222.17656,446.3071,334.1827,639.4808,240.7659,447.8154,1073.7349,2582.91651
29/12/2006,2576.76886,3431.69109,449.3318,449.3318,449.3318,449.3318,449.3318,449.3318,5400.69084,449.3318,325.8186,670.0286,388.2075,353.8511,5171.33988,450.9693,337.0174,624.5411,234.4889,449.3318,1064.11336,2576.76886
31/01/2007,2624.71062,3497.78382,460.8823,460.8823,460.8823,460.8823,460.8823,460.8823,5583.18394,460.8823,335.6571,676.2606,396.0749,361.2322,5257.50734,465.1028,335.8269,614.9061,233.2688,460.8823,1102.83897,2624.71062
28/02/2007,2616.40824,3437.60409,452.2193,452.2193,452.2193,452.2193,452.2193,452.2193,5592.20808,452.2193,326.9475,657.3118,392.5505,355.464,5109.9544,455.853,351.0923,604.7648,232.1093,452.2193,1100.46142,2616.40824
30/03/2007,2640.57254,3473.29074,454.672,454.672,454.672,454.672,454.672,454.672,5637.04592,454.672,325.8306,651.9785,396.2605,362.5691,5133.57724,457.7881,365.6027,641.438,243.7574,454.672,1106.23527,2640.57254
30/04/2007,2709.80258,3619.31323,476.0779,476.0779,476.0779,476.0779,476.0779,476.0779,5851.75109,476.0779,333.678,676.8044,414.5404,374.6436,5414.49388,487.5388,379.7831,675.1592,256.4476,476.0779,1154.81359,2709.80258
31/05/2007,2833.19741,3749.6814,493.2049,493.2049,493.2049,493.2049,493.2049,493.2049,6072.45197,493.2049,344.0081,693.2341,436.5701,379.6668,5642.30275,496.1369,382.15,724.2739,277.4612,493.2049,1201.64506,2833.19741
29/06/2007,2817.16645,3678.05718,485.8427,485.8427,485.8427,485.8427,485.8427,485.8427,5935.53797,485.8427,337.0602,664.5085,436.7624,372.5778,5700.97264,480.1726,362.3297,734.8829,279.7922,485.8427,1180.81405,2817.16645
31/07/2007,2670.89572,3564.44824,478.3107,478.3107,478.3107,478.3107,478.3107,478.3107,5714.56415,478.3107,316.3112,611.7007,439.0048,363.9853,5688.00112,460.7879,348.23,738.1305,280.3148,478.3107,1154.37932,2670.89572
31/08/2007,2738.07203,3612.95608,485.9323,485.9323,485.9323,485.9323,485.9323,485.9323,5724.33263,485.9323,317.3365,622.1544,438.9823,373.3736,5849.7768,472.5453,356.0491,742.1609,277.6229,485.9323,1160.62974,2738.07203
28/09/2007,2817.61575,3750.93005,506.2881,506.2881,506.2881,506.2881,506.2881,506.2881,5912.60794,506.2881,314.2467,636.0921,457.8138,389.7128,6051.74393,486.4687,367.58,802.377,301.2455,506.2881,1206.16938,2817.61575
31/10/2007,2944.46656,3816.32115,523.5192,523.5192,523.5192,523.5192,523.5192,523.5192,6008.02765,523.5192,315.4139,623.9229,458.6684,396.5388,6448.41284,495.8406,391.3176,815.6138,314.06,523.5192,1236.93345,2944.46656
30/11/2007,2741.12003,3653.62824,504.2343,504.2343,504.2343,504.2343,504.2343,504.2343,5721.11144,504.2343,296.2415,577.0359,440.2281,407.4585,5945.45921,499.5782,391.7489,783.2396,294.6317,504.2343,1182.46309,2741.12003
31/12/2007,2758.33602,3629.84036,502.41103,502.41103,502.41103,502.41103,502.41103,502.41103,5703.00537,502.41103,282.0418,546.6107,437.8813,403.4931,6027.94392,487.1279,392.5028,840.3657,315.2372,502.41103,1185.70555,2758.33602
31/01/2008,2505.29544,3412.23013,463.23455,463.23455,463.23455,463.23455,463.23455,463.23455,5331.44737,463.23455,278.62341,545.42479,417.50857,382.14495,5277.79437,462.62143,366.89057,750.91088,286.18406,463.23455,1091.48905,2505.29544
29/02/2008,2418.58677,3307.9831,454.03433,454.03433,454.03433,454.03433,454.03433,454.03433,5209.48585,454.03433,265.95263,486.03932,407.62689,381.68682,5038.29025,451.76147,349.9213,806.65548,311.05368,454.03433,1074.85801,2418.58677
31/03/2008,2404.50743,3285.56805,451.26994,451.26994,451.26994,451.26994,451.26994,451.26994,5134.07471,451.26994,264.11406,475.38149,418.31045,394.13383,5054.449,430.7175,353.89621,786.48354,299.83363,451.26994,1055.87645,2404.50743
30/04/2008,2528.05616,3452.16231,474.96156,474.96156,474.96156,474.96156,474.96156,474.96156,5481.0119,474.96156,276.41994,504.57622,427.74446,393.42022,5420.46853,438.73934,373.8197,874.98902,328.47892,474.96156,1132.48463,2528.05616
30/05/2008,2671.26259,3515.46643,492.37064,492.37064,492.37064,492.37064,492.37064,492.37064,5729.38798,492.37064,277.81638,477.42465,436.29396,399.02261,5773.69987,448.07203,387.22975,910.99277,353.44085,492.37064,1192.14623,2671.26259
30/06/2008,2512.0174,3223.4507,456.90914,456.90914,456.90914,456.90914,456.90914,456.90914,5271.34343,456.90914,243.75713,392.57182,385.41112,372.85637,5259.78988,426.73586,382.59329,937.61096,361.69588,456.90914,1104.94862,2512.0174
