Date,BFOR,CLRG,CSM,CSML,DEUS,DVLU,DVOL,FAB,FAD,FEX,FLQL,FLQM,FLQS,FNK,FNX,FNY,FTA,FTC,FTXG,FTXH,FTXL,FTXN,FTXO,FTXR,FXD,FXG,FXH,FXL,FXN,FXO,FXR,FXU,FXZ,FYC,FYT,FYX,GRES,GSLC,GSSC,JHMA,JHMC,JHME,JHMF,JHMH,JHMI,JHML,JHMM,JHMS,JHMT,JHMU,JHSC,JPME,JPSE,JPUS,JSMD,KNG,LRGF,MFUS,OMFL,OMFS,PBE,PBJ,PBS,PEJ,PJP,PKB,PSC,PSI,PSJ,PWC,PXE,PXJ,PXQ,QARP,QLC,QUS,SMLF,SPGP,SPVM,SQLV,TILT,TUSA,ULVM,USEQ,USMC,USMF,USVM,VALQ,VSMV,VUSE,XSVM
30/11/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159929772,23085162,24505768,25709409,32051067,34501077,0,66948591,34514744,654057551,42217766,35065839,25393857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33044710
30/12/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164671511,23008203,24357289,25855645,34626587,50292465,0,65714603,34721947,691019159,50294567,48769910,24960274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40299802
31/01/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225562990,23496213,24598093,27337031,42148524,57427308,0,92279792,39683155,787718980,72127982,172004282,26959182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47939150
28/02/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250444883,23718255,24583446,26951629,58061692,57220568,0,99229108,42418599,821834710,71215641,225933521,26639688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49118964
31/03/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270216732,24296201,24968051,27779269,66832920,41778025,0,100106730,44765157,892569826,95630657,280239793,28743684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55531266
28/04/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250021435,24270005,24543080,27701414,66156435,25405273,0,106928784,49798856,919156047,111794834,336131669,27805846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66339376
31/05/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222717822,23933961,24378863,27083970,58971999,17870356,0,77293870,46043648,902874639,102333920,344029190,26880838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63097898
30/06/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202884224,26033063,23836985,27350541,63938919,10986557,0,67595225,50476186,875404076,108305169,375851051,26408157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63643541
31/07/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196494282,25489050,23012019,24907490,74051039,10132677,0,64299020,48333040,880699870,126505698,346853951,23645488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62962001
31/08/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210414112,26237845,23771674,23394491,78089756,10358188,0,64190347,64168440,889862198,123007830,311912417,25900875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63777725
