Date,CALF,EES,EPS,EZM,FNDA,FNDB,FNDX,IUS,IUSS,PRF,PRFZ,RWJ,RWK,RWL
31/10/2012,0,16.28375816,13.79013348,17.41293144,0,0,0,0,0,51.28850174,59.68002701,32.4657135,27.93940163,22.74752617
30/11/2012,0,16.37277222,13.8576231,17.99375916,0,0,0,0,0,51.47254562,60.6283226,33.38075638,28.75016403,22.8935585
31/12/2012,0,17.00475883,13.9778738,18.43838501,0,0,0,0,0,52.61811447,62.78232574,34.55572128,29.34881401,23.27990532
31/01/2013,0,17.99127579,14.76795006,19.70051956,0,0,0,0,0,55.86301804,66.73667908,36.68777847,32.14829254,24.78462219
28/02/2013,0,18.27614594,14.98317146,20.00201225,0,0,0,0,0,56.70583725,67.39573669,37.12158203,32.61487961,25.23430443
29/03/2013,0,19.03369713,15.474226,20.88969231,0,0,0,0,0,59.2389679,70.30369568,38.45986176,34.28907013,26.38446426
30/04/2013,0,18.93759155,15.77279186,20.80382919,0,0,0,0,0,60.37153244,70.19533539,38.10948563,34.14555359,26.76763535
31/05/2013,0,20.06092834,16.23343277,21.62698174,0,0,0,0,0,62.06189728,74.05140686,40.77022171,35.76805115,27.55772209
28/06/2013,0,20.11309814,16.06668472,21.40180016,0,0,0,0,0,61.18841171,73.5280838,40.37295914,35.04388809,27.26252556
31/07/2013,0,21.58825111,16.87215996,22.98976326,0,0,0,0,0,64.68125153,78.85527039,43.44930267,37.57466888,28.77150345
30/08/2013,0,20.91690636,16.34945297,22.13333321,21.61379051,20.36758614,20.46948242,0,0,62.45465469,76.34141541,42.13434219,36.11394119,27.88220215
30/09/2013,0,22.31453133,16.81209755,23.47724724,22.94040108,21.02788544,21.01239586,0,0,64.39334869,81.41834259,45.19023514,38.05238342,28.67560196
31/10/2013,0,23.07474136,17.54355621,24.49333382,23.88063622,22.03244209,22.04726601,0,0,67.33625031,83.65519714,46.60740662,39.39805222,30.17635918
29/11/2013,0,24.3568325,18.15740967,25.22933006,24.6935215,22.69366264,22.64152908,0,0,69.4090271,87.30147552,49.1667099,40.17109299,31.35822296
31/12/2013,0,24.69383812,18.58737373,25.85604286,25.34487724,23.25211525,23.21688461,0,0,71.11026001,89.16883087,50.42805099,41.41245651,32.11102295
31/01/2014,0,23.48985291,17.8175869,25.03104401,24.49370384,22.29922867,22.30491638,0,0,68.41814423,85.54660034,47.92957306,40.03977966,30.737854
28/02/2014,0,24.36712837,18.59602737,26.36718559,25.77951431,23.25211525,23.2339344,0,0,71.37605286,89.92611694,50.5684166,41.82982254,32.02300262
