Date,CDC,CDL,CSB,DES,DGRO,DGRS,DGRW,DHS,DIV,DJD,DLN,DON,DTD,DURA,DVY,ESGS,FDL,FDRR,FDVV,FVD,HDV,JDIV,KBWD,LEAD,LVHD,NOBL,ONEY,PEY,QDEF,QDF,QDIV,QDYN,RDIV,RDVY,REGL,RNDV,RNLC,RNMC,RNSC,SDOG,SDVY,SDY,SMDV,SPDV,SPHD,SPYD,TDIV,VSDA,WBIY,XSHD
31/08/2004,533.3062,533.3062,3847.448,3847.448,533.3062,2251.885,2515.53498,533.3062,1036.25495,533.3062,533.3062,1036.25495,533.3062,533.3062,533.3062,533.3062,533.3062,533.3062,533.3062,533.3062,533.3062,1036.25495,491.51837,2515.53498,3847.448,533.3062,1036.25495,1036.25495,533.3062,533.3062,533.3062,533.3062,533.3062,533.3062,3544.41757,533.3062,2515.53498,3544.41757,2251.885,533.3062,1036.25495,533.3062,2251.885,533.3062,533.3062,533.3062,3809.40563,2515.53498,1036.25495,3847.448
30/09/2004,541.5729,541.5729,3999.636,3999.636,541.5729,2357.601,2547.28557,541.5729,1066.41892,541.5729,541.5729,1066.41892,541.5729,541.5729,541.5729,541.5729,541.5729,541.5729,541.5729,541.5729,541.5729,1066.41892,488.3806,2547.28557,3999.636,541.5729,1066.41892,1066.41892,541.5729,541.5729,541.5729,541.5729,541.5729,541.5729,3659.48323,541.5729,2547.28557,3659.48323,2357.601,541.5729,1066.41892,541.5729,2357.601,541.5729,541.5729,541.5729,3924.84492,2547.28557,1066.41892,3999.636
29/10/2004,550.5756,550.5756,4061.77,4061.77,550.5756,2404.008,2588.37345,550.5756,1091.09669,550.5756,550.5756,1091.09669,550.5756,550.5756,550.5756,550.5756,550.5756,550.5756,550.5756,550.5756,550.5756,1091.09669,491.89116,2588.37345,4061.77,550.5756,1091.09669,1091.09669,550.5756,550.5756,550.5756,550.5756,550.5756,550.5756,3760.39779,550.5756,2588.37345,3760.39779,2404.008,550.5756,1091.09669,550.5756,2404.008,550.5756,550.5756,550.5756,4152.14023,2588.37345,1091.09669,4061.77
30/11/2004,578.4119,578.4119,4422.198,4422.198,578.4119,2612.528,2699.19076,578.4119,1164.81627,578.4119,578.4119,1164.81627,578.4119,578.4119,578.4119,578.4119,578.4119,578.4119,578.4119,578.4119,578.4119,1164.81627,507.80564,2699.19076,4422.198,578.4119,1164.81627,1164.81627,578.4119,578.4119,578.4119,578.4119,578.4119,578.4119,3989.52059,578.4119,2699.19076,3989.52059,2612.528,578.4119,1164.81627,578.4119,2612.528,578.4119,578.4119,578.4119,4371.20433,2699.19076,1164.81627,4422.198
31/12/2004,597.7813,597.7813,4527.75,4527.75,597.7813,2689.858,2796.92189,597.7813,1209.97152,597.7813,597.7813,1209.97152,597.7813,597.7813,597.7813,597.7813,597.7813,597.7813,597.7813,597.7813,597.7813,1209.97152,528.91755,2796.92189,4527.75,597.7813,1209.97152,1209.97152,597.7813,597.7813,597.7813,597.7813,597.7813,597.7813,4159.33917,597.7813,2796.92189,4159.33917,2689.858,597.7813,1209.97152,597.7813,2689.858,597.7813,597.7813,597.7813,4498.42549,2796.92189,1209.97152,4527.75
31/01/2005,587.17,587.17,4352.60225,4352.60225,587.17,2577.628,2726.44768,587.17,1181.78901,587.17,587.17,1181.78901,587.17,587.17,587.17,587.17,587.17,587.17,587.17,587.17,587.17,1181.78901,515.75144,2726.44768,4352.60225,587.17,1181.78901,1181.78901,587.17,587.17,587.17,587.17,587.17,587.17,4056.39412,587.17,2726.44768,4056.39412,2577.628,587.17,1181.78901,587.17,2577.628,587.17,587.17,587.17,4245.56899,2726.44768,1181.78901,4352.60225
28/02/2005,606.6298,606.6298,4439.02791,4439.02791,606.6298,2621.289,2787.7598,606.6298,1223.04138,606.6298,606.6298,1223.04138,606.6298,606.6298,606.6298,606.6298,606.6298,606.6298,606.6298,606.6298,606.6298,1223.04138,513.60732,2787.7598,4439.02791,606.6298,1223.04138,1223.04138,606.6298,606.6298,606.6298,606.6298,606.6298,606.6298,4181.66843,606.6298,2787.7598,4181.66843,2621.289,606.6298,1223.04138,606.6298,2621.289,606.6298,606.6298,606.6298,4272.38855,2787.7598,1223.04138,4439.02791
31/03/2005,598.3058,598.3058,4347.63993,4347.63993,598.3058,2546.25,2743.62968,598.3058,1219.35584,598.3058,598.3058,1219.35584,598.3058,598.3058,598.3058,598.3058,598.3058,598.3058,598.3058,598.3058,598.3058,1219.35584,495.18964,2743.62968,4347.63993,598.3058,1219.35584,1219.35584,598.3058,598.3058,598.3058,598.3058,598.3058,598.3058,4148.80476,598.3058,2743.62968,4148.80476,2546.25,598.3058,1219.35584,598.3058,2546.25,598.3058,598.3058,598.3058,4169.32007,2743.62968,1219.35584,4347.63993
29/04/2005,587.5902,587.5902,4123.37025,4123.37025,587.5902,2400.429,2693.03409,587.5902,1187.19158,587.5902,587.5902,1187.19158,587.5902,587.5902,587.5902,587.5902,587.5902,587.5902,587.5902,587.5902,587.5902,1187.19158,494.49107,2693.03409,4123.37025,587.5902,1187.19158,1187.19158,587.5902,587.5902,587.5902,587.5902,587.5902,587.5902,4016.6044,587.5902,2693.03409,4016.6044,2400.429,587.5902,1187.19158,587.5902,2400.429,587.5902,587.5902,587.5902,3991.4222,2693.03409,1187.19158,4123.37025
31/05/2005,601.735,601.735,4374.86109,4374.86109,601.735,2557.54,2788.49539,601.735,1236.27452,601.735,601.735,1236.27452,601.735,601.735,601.735,601.735,601.735,601.735,601.735,601.735,601.735,1236.27452,509.28458,2788.49539,4374.86109,601.735,1236.27452,1236.27452,601.735,601.735,601.735,601.735,601.735,601.735,4209.05026,601.735,2788.49539,4209.05026,2557.54,601.735,1236.27452,601.735,2557.54,601.735,601.735,601.735,4350.44941,2788.49539,1236.27452,4374.86109
