Date,MKT,SMB,HML,MOM,BAB,QMJ
10/04/2013,0.012036392,0.004292292,-0.001742158,0.000108997,0.000147693,0.003364543
11/04/2013,0.003247061,-0.00199905,-0.001159955,0.00520572,-6.75E-05,-0.001066858
12/04/2013,-0.00370841,-0.000290188,-0.003422965,0.005290242,0.002540589,0.002500849
15/04/2013,-0.025839782,-0.010962265,-0.003932854,0.002246173,0.001089689,0.008522016
16/04/2013,0.014854961,0.000450343,-3.41E-05,0.005922689,0.003209501,-0.004259959
17/04/2013,-0.014988655,-0.001441101,-0.003171556,0.005766986,0.001635976,0.004961793
18/04/2013,-0.005868191,0.002049013,0.003250492,-0.003255022,0.000881798,-0.001614966
19/04/2013,0.009395102,0.000491252,0.001548207,0.012766939,0.003872005,-0.00342057
22/04/2013,0.004388273,-0.001322186,-0.001543523,-0.000472929,-0.000881811,-0.000389133
23/04/2013,0.010416802,0.003734386,0.00250711,-0.000716263,0.000182805,-0.002937711
24/04/2013,0.002088851,0.002594741,0.00778005,-0.010015108,-0.004174869,-0.009275258
25/04/2013,0.00500745,0.00225033,-0.003415334,-0.004106484,-0.003959999,0.00042369
26/04/2013,-0.00253912,-0.002817621,0.000626493,2.52E-05,0.002254833,-0.000742082
29/04/2013,0.007505163,-4.09E-05,0.000176292,-0.003687813,0.00367139,0.000146591
30/04/2013,0.004273183,0.000573369,0.000153884,-0.005333678,0.002264324,-0.000706004
01/05/2013,-0.011063268,-0.011616198,-0.00132287,-0.000869594,-0.002070982,0.001813445
02/05/2013,0.009749303,0.004276351,0.001047828,0.00509148,-0.002319392,-0.002334922
03/05/2013,0.010706409,0.004880293,-0.000584408,-0.001973482,-0.001748576,0.00068052
06/05/2013,0.002640989,0.0026925,0.005214551,0.000896546,-0.00020737,-0.007232273
07/05/2013,0.005372896,0.001336462,0.001724647,0.003011456,0.002766518,0.00104966
08/05/2013,0.005012519,-0.001504762,-0.000149476,-0.007614198,-0.00056894,1.26E-05
09/05/2013,-0.003700044,0.001535041,-0.003748368,0.000141784,-0.002419014,0.002023779
10/05/2013,0.004869356,0.004774968,-0.003651976,-0.000150399,-0.000596026,-0.000668006
13/05/2013,-0.000486346,-0.001526526,-0.001615633,0.003288939,0.002909221,-0.003398062
14/05/2013,0.009709192,0.001284238,0.000298683,0.005342945,-0.00141685,-0.000242188
15/05/2013,0.004202927,-0.001516605,0.00288396,0.006036372,0.005277164,0.00109663
16/05/2013,-0.004649981,0.003287693,-0.002043115,-0.007932331,-0.00150095,0.002571489
17/05/2013,0.009788363,-0.000332797,0.000802124,0.001266358,-0.002110519,-0.003256166
20/05/2013,0.000482286,0.005094775,0.003016942,-0.012711294,-0.004248492,-0.003653794
21/05/2013,0.001704487,0.000376827,-0.001651863,-0.000442057,0.003046915,0.002034576
22/05/2013,-0.009753464,-0.006274269,-0.002031798,0.001007841,0.000795266,0.005400354
23/05/2013,-0.002415722,0.004373139,0.000222652,-0.000494225,-0.003739054,0.000831014
24/05/2013,-0.000854658,0.002003236,-0.000867415,0.002010228,0.002302494,0.001075276
28/05/2013,0.0066219,0.005963737,-0.000911357,0.002469634,-0.003020746,0.000317393
29/05/2013,-0.006970541,-0.003073514,0.00370809,-0.008600373,-0.005662653,0.000610874
30/05/2013,0.004278458,0.002481902,0.003203409,-0.001444419,-0.000126725,0.000838135
31/05/2013,-0.013594255,0.004676509,-0.002630369,-0.000949947,-0.000311952,0.002678125
03/06/2013,0.004846609,0.001813656,-0.000340964,-0.0041847,9.33E-06,0.003305691
04/06/2013,-0.005775778,-0.001879488,0.000566524,-0.004002181,-0.000209294,0.004126009
05/06/2013,-0.0135364,0.00090152,-0.002150516,-0.004179683,-0.001392003,0.002952668
06/06/2013,0.009112369,0.001679522,0.00197952,0.006566791,0.001003485,-0.005355056
07/06/2013,0.01187231,-0.00464388,-0.001010212,0.005022376,-0.001431294,-0.000513778
10/06/2013,0.00046179,0.00503068,0.00212091,0.001272939,0.002459753,0.001460905
11/06/2013,-0.010881415,3.06E-05,-0.003739672,-0.000529882,0.003942009,0.006192042
12/06/2013,-0.008273538,0.000334558,-0.001166705,-0.003310011,0.000871428,0.00347831
13/06/2013,0.015188525,0.000769996,0.003296721,0.003215493,-0.001087231,-0.003775839
14/06/2013,-0.005461106,-0.001320464,-0.002764743,0.003816612,0.003508365,-0.00122176
17/06/2013,0.007345699,-0.001067036,-0.000345088,0.002344199,-0.000220383,0.00016135
18/06/2013,0.007723309,0.002350717,9.82E-05,0.002315734,0.002057595,0.000982595
19/06/2013,-0.013416318,0.001934065,-0.000589948,-0.000198169,-0.003525722,0.002285751
20/06/2013,-0.025606549,0.000728431,0.000849746,-0.0044065,-0.003249046,0.007321316
21/06/2013,0.001304741,0.001278647,-0.000862879,-0.003091941,0.007727566,0.002659232
24/06/2013,-0.012254768,-0.000944679,-0.005001357,0.001013058,0.000515095,0.003958968
25/06/2013,0.010367338,8.03E-05,0.006711989,0.002336823,-2.44E-05,-0.007377391
26/06/2013,0.0089773,-0.006204647,-0.000331413,0.006820334,0.004920628,-0.00261769
27/06/2013,0.008115468,0.007160735,0.002726853,0.002886259,0.002321676,-0.003576901
28/06/2013,-0.003068859,0.003950693,0.000967336,-0.007002718,0.002593364,-0.000808923
01/07/2013,0.00679697,0.007533132,-0.002577994,0.003665622,-0.002043161,0.000307211
02/07/2013,-0.001207144,-0.001039443,-0.000951657,0.00104596,0.002391196,-0.000499214
03/07/2013,0.000510049,0.001170438,-0.001782095,-0.000281798,0.000946564,0.004257211
05/07/2013,0.009574371,0.002013529,0.000623452,0.007317473,-6.41E-05,0.003571555
08/07/2013,0.005261176,-0.002088475,0.001332422,0.001518529,0.005270053,-0.000915805
09/07/2013,0.007859106,0.000588533,0.002254014,0.000924221,-0.000999166,-0.002019818
10/07/2013,0.00070462,0.003587778,-0.003409909,-0.002477204,0.001362448,-0.000537113
11/07/2013,0.01425686,-0.000893068,-0.003651229,-0.002507889,0.000634767,-0.004606566
12/07/2013,0.002799665,-0.000425061,0.001548326,0.00721129,-0.000408661,-0.00158071
15/07/2013,0.002145107,0.004149779,0.003327175,-0.001115253,0.003059886,-0.004417887
16/07/2013,-0.003938662,0.000920694,0.001074377,-0.007755437,-0.001305393,0.000554646
17/07/2013,0.003048354,0.00032636,0.001936596,0.002428676,0.000705765,-0.003465756
18/07/2013,0.005687422,0.000675857,0.008177299,0.001926687,-0.000897263,-0.004639994
19/07/2013,0.00152598,-0.001403567,0.004240653,-0.000723111,0.001647605,-0.001261629
22/07/2013,0.002830137,0.001720069,0.002819493,-0.000755984,-0.000638962,-0.003129541
23/07/2013,-0.001318571,0.000407971,0.00398544,-0.003343895,0.001301603,-0.001473466
24/07/2013,-0.004684305,-0.002876474,-0.00395528,0.001468809,0.001256868,0.010683632
25/07/2013,0.004106476,0.006301034,-0.002113671,-0.000800259,0.0004451,-0.004305239
26/07/2013,0.00019683,-0.005847255,-0.002517893,0.000962425,0.004337852,-0.000379175
29/07/2013,-0.003623861,-0.003025995,-0.002717829,-0.004561904,0.001777721,0.002935496
30/07/2013,0.000432283,0.001827069,-0.004186372,0.003183402,-0.002214521,9.98E-05
31/07/2013,0.000212193,0.001387053,0.001435373,0.006503705,0.001194061,0.000492911
01/08/2013,0.012698716,-0.002157099,-0.000998361,0.008671309,-0.001430053,0.002126881
02/08/2013,0.001270472,-0.001986479,-0.003195966,0.004567815,-0.000301921,0.000412231
05/08/2013,-0.000671401,0.004449282,-0.002592923,-0.000364312,0.00036676,0.001125274
06/08/2013,-0.006640291,-0.002516455,-0.001082467,-0.001759425,0.007444194,0.004108117
07/08/2013,-0.004565324,-0.00284989,0.00081515,-0.002520438,0.002893113,0.002930176
08/08/2013,0.005289967,-0.000115015,0.001203447,-0.00099034,-0.002546158,-0.000857467
09/08/2013,-0.002098745,0.001958521,-0.000852268,-0.000933057,-0.001053386,-0.002639339
12/08/2013,-0.000296146,0.005612711,-0.001670044,-0.002705285,-0.003465957,0.002837132
13/08/2013,0.001627511,-0.003601565,-0.00074339,0.001822995,-0.001840573,0.004769287
14/08/2013,-0.004276635,0.00128929,0.003370043,-0.005601548,-0.001440048,-0.001933009
15/08/2013,-0.01331164,-0.00348778,0.003441888,-0.010579685,-0.006223931,-0.001644817
16/08/2013,-0.002979119,2.20E-05,0.000265541,0.005200055,0.000505172,0.003079901
19/08/2013,-0.006998187,-0.002628372,-0.007168884,0.000866692,0.001470748,0.007968804
20/08/2013,0.005744951,0.007675893,0.000237819,0.002798172,0.001359746,-0.005532317
21/08/2013,-0.006031931,0.000316745,-0.00350369,0.003579205,8.59E-05,-0.00048308
22/08/2013,0.009184647,0.004478896,0.001593028,0.001557515,0.000456974,-0.003322522
23/08/2013,0.00431447,-0.00163893,0.000776969,-0.004331452,0.000561747,-0.003359329
26/08/2013,-0.002870783,0.004525253,-0.003976947,-0.001112052,-0.001814877,-0.002193919
27/08/2013,-0.016589436,-0.006267786,0.000264589,-0.009686833,0.000459325,0.001058948
28/08/2013,0.002741938,-0.000664733,0.001856573,0.003128273,-0.001513572,0.000572075
29/08/2013,0.003370758,0.006088324,-0.004595056,0.007541115,0.000446441,0.000225215
30/08/2013,-0.004846481,-0.009868229,-0.000462321,-0.003046557,0.001902103,-0.000430025
03/09/2013,0.004439029,0.000846845,0.000914108,0.008082639,-0.002714164,-0.002079111
04/09/2013,0.007811052,0.000383277,-0.001243476,0.004049873,-0.001873846,-0.000241244
05/09/2013,0.002054878,0.001636276,0.001922463,0.001575705,0.001086208,-0.001723398
06/09/2013,0.000873561,0.001202781,-0.000241855,-0.004005593,-0.001559679,-0.00506994
09/09/2013,0.01094637,0.004350763,-0.001918165,0.000657315,-0.001577983,-0.00389673
10/09/2013,0.007390314,-0.000162965,0.000306622,0.009365653,0.001980895,0.000143884
11/09/2013,0.002809244,-0.002506499,0.001678967,-0.001118191,1.22E-05,0.001068056
12/09/2013,-0.003926964,-0.001403251,-0.003029019,0.001790541,0.002693783,0.002948027
13/09/2013,0.002626732,0.002505516,0.000377326,0.000258467,0.001945254,0.002032248
16/09/2013,0.00511571,-0.003741785,0.002798332,0.003201978,0.002556007,0.000114915
17/09/2013,0.005111302,0.003335099,-0.001383627,0.001906145,-0.00230737,-0.003155537
18/09/2013,0.012138903,-0.001231351,-0.002491774,-0.007074696,0.001617764,-0.005149182
19/09/2013,-0.001142674,0.002019248,-0.004111818,0.001786691,-0.00094269,-0.001651734
20/09/2013,-0.007237345,0.004183693,0.00033975,0.004915545,0.004352284,0.006919094
23/09/2013,-0.004284629,0.003312337,-0.001310727,-0.005065434,0.002516249,0.0027966
24/09/2013,-0.001207096,0.004900887,0.00120959,0.004759506,-0.001177394,-0.000536175
25/09/2013,-0.001772603,0.00129596,0.004995763,-0.000734169,-0.001218119,-0.0045043
26/09/2013,0.004032751,0.000710703,-0.006948334,0.003108179,0.000789296,-0.000466414
27/09/2013,-0.00362417,-0.00017634,-0.001135514,0.001342415,0.00065239,0.001468802
30/09/2013,-0.004796307,0.003706292,-0.000528642,0.001879481,0.000838965,0.002724419
01/10/2013,0.00892401,0.002095606,-0.001405917,0.005554944,0.000888469,-0.003061353
02/10/2013,-0.000763038,-0.002757083,-0.000342903,-0.002094355,-0.001956162,-0.003976888
03/10/2013,-0.008930437,-0.000966242,0.001698519,-0.000688257,-0.001462293,0.000481556
04/10/2013,0.007034602,-0.000500451,0.000976171,0.004968878,0.000659852,-0.001067792
07/10/2013,-0.008701905,-0.001158809,0.000436413,-0.008259949,5.67E-05,-0.000525645
08/10/2013,-0.01347746,-0.003267246,0.004867179,-0.007692428,0.003918676,0.00761494
09/10/2013,-0.000581814,-0.004599806,0.004269535,-0.000600025,0.000765581,0.005275957
10/10/2013,0.021575554,-5.79E-05,-0.000695475,0.010633258,0.004334419,-0.002558575
11/10/2013,0.00709841,0.006850222,-0.000387687,0.002573063,0.002609113,0.000420814
14/10/2013,0.004162108,0.001840017,-0.001134999,0.002904969,-0.000484835,0.001830577
15/10/2013,-0.006978384,-0.001026964,0.001037727,-0.000304905,0.000807035,-0.000368419
16/10/2013,0.013075501,-0.004111099,0.001872542,0.006344965,0.003121549,-0.003958892
17/10/2013,0.007643514,0.001855346,0.001356511,-0.000248941,0.002076822,-0.004177472
18/10/2013,0.007205045,0.002362275,0.000778632,0.002400329,0.001227067,0.001364432
21/10/2013,0.000157124,-0.001215452,-0.00078101,-0.00231399,0.000438437,0.002665593
22/10/2013,0.005418023,-0.001561956,0.001588412,-0.003326126,0.001538519,-0.001243068
23/10/2013,-0.005272242,0.002209238,-0.00234478,-0.002161876,0.0046802,0.003912425
24/10/2013,0.004123975,0.004370347,-0.002207517,-6.13E-05,-0.002425639,-0.003737747
25/10/2013,0.003235515,-0.004332333,0.000939823,-0.001289574,0.002181845,-0.001699224
28/10/2013,0.000341332,-0.00067274,-0.000632131,-0.003625225,0.002207521,0.006856932
29/10/2013,0.004507619,-0.002122403,-0.001755192,0.004518214,0.000651826,0.002739064
30/10/2013,-0.005659076,-0.007036384,0.002255848,-0.002963892,0.002946721,0.003893876
31/10/2013,-0.00346737,-0.001510735,-0.002396164,0.003926467,-5.38E-05,0.004518975
01/11/2013,0.001638744,-0.005095709,0.001932319,0.00144474,0.001171229,-0.001591302
04/11/2013,0.004434145,0.007100006,-3.36E-06,0.000831777,-0.003777834,-0.001369482
05/11/2013,-0.002876683,-0.000288588,-0.002587459,0.006271497,0.002257402,0.004256512
06/11/2013,0.003086307,-0.007131579,0.003463888,-0.010634215,0.005432437,0.007590417
07/11/2013,-0.014131405,-0.002473137,0.001846659,-0.009942251,0.000108785,0.003294898
08/11/2013,0.013007825,0.001396924,0.001998294,0.012233142,0.002326874,0.001004608
11/11/2013,0.001101634,0.000408317,-0.00100639,0.003434771,-0.002141449,-0.003351196
12/11/2013,-0.00206406,0.002247968,-0.006825266,0.001243259,0.000423749,0.006776135
13/11/2013,0.00883117,0.000689709,-0.001101043,0.006098842,0.000591884,-0.002811396
14/11/2013,0.004441541,-0.004470425,0.002272087,-0.0025229,0.002475184,-0.002357936
15/11/2013,0.004386393,0.000365519,-0.001586422,0.000436651,0.000168617,-0.000862816
18/11/2013,-0.004803915,-0.003014287,0.002877034,-0.006386003,0.005929176,0.006976261
19/11/2013,-0.003416932,-0.002815601,0.001600027,-0.004614873,0.001829843,0.002042455
20/11/2013,-0.003123636,0.001774986,0.000485128,0.002001047,-0.001615438,0.000316511
21/11/2013,0.008896707,0.00627501,-0.001624285,0.010923299,-0.001662176,-0.002728845
22/11/2013,0.0047006,-0.000621269,-0.000170356,0.00521466,0.001694468,-0.00039883
25/11/2013,-0.001337409,0.001811982,0.000940509,-0.001521566,0.002821688,0.001105305
26/11/2013,0.001026667,0.007078462,-0.005251359,0.007965687,0.001040857,-0.000871997
27/11/2013,0.002713055,0.00441189,-0.002163078,-0.001765768,0.002435146,6.08E-05
29/11/2013,9.06E-07,0.003115496,-0.001213248,-0.002288465,-0.00222541,-0.00182106
02/12/2013,-0.003395766,-0.008655393,0.002347158,0.004834189,0.00271034,-0.001143985
03/12/2013,-0.003728468,-0.000112854,-0.000270572,-0.004792919,-6.62E-05,-0.001283235
04/12/2013,-0.000977224,-0.000626565,0.002190181,-0.000178499,-0.001530435,-0.004665548
05/12/2013,-0.003515464,0.004875636,-0.005131559,0.003596108,-0.001136991,0.00198335
06/12/2013,0.009770399,-0.003688805,0.001276336,0.004563312,0.005315506,0.0048863
09/12/2013,0.001878668,-0.002572597,0.000192725,-0.004441866,-0.000264944,-0.001566242
10/12/2013,-0.002944483,-0.003844215,0.001337225,-0.000597538,-0.000506468,-0.003890107
11/12/2013,-0.012211611,-0.001037188,2.10E-05,-0.003172748,0.000259698,0.004633484
12/12/2013,-0.002400396,0.002049938,0.00262071,0.006462833,-0.000391747,-0.004020311
13/12/2013,0.001284365,0.003506294,-7.62E-05,0.002592519,-0.002859806,-0.003754026
16/12/2013,0.006650829,0.002324976,-7.68E-05,0.003237466,0.000349316,0.000676
17/12/2013,-0.002352926,0.002247378,-0.001549004,-0.001366364,-0.002187104,-0.001620123
18/12/2013,0.014668933,-0.004291551,-0.000127714,0.003036532,0.003633611,0.002169301
19/12/2013,-0.000966761,-0.004290564,0.002285745,-0.000802735,-0.00167427,-0.001579101
20/12/2013,0.007031187,0.010819349,-0.003278139,0.004307079,-0.001804369,-0.000241108
23/12/2013,0.006276961,0.003869773,-0.000911868,0.000330618,0.001314629,-0.001681315
24/12/2013,0.003526573,0.001690538,0.001684946,-0.001760623,0.000141118,-0.002321566
26/12/2013,0.004094919,-0.002376002,-0.001796365,0.001693411,-0.001547395,0.00076871
27/12/2013,-0.000269335,0.000406674,0.002514286,-0.006356162,-0.000546531,-0.001193373
30/12/2013,0.000265206,-0.000480593,-0.003772471,-0.000564106,0.001168804,0.00187761
31/12/2013,0.004306994,-0.000581068,0.001305654,0.000908115,0.002459938,-0.002573896
02/01/2014,-0.008726404,0.000284392,-2.00E-05,-0.004523739,-0.001208612,-0.005339272
03/01/2014,0.000496193,0.003760304,0.000780011,0.001725831,0.000814072,-0.001944576
06/01/2014,-0.003387449,-0.003873602,0.003542845,-0.002717833,-0.000980311,-0.002694623
07/01/2014,0.006252109,0.001290296,-0.002490528,0.005629581,0.001449302,0.002785459
08/01/2014,0.000313024,-0.001767347,-0.002336548,0.006484461,0.001720835,-0.003437018
09/01/2014,0.000227458,-0.000687426,-0.003389094,0.007840637,0.005683855,-0.006567247
10/01/2014,0.003362545,0.002750358,-0.004541184,-0.000335006,0.001868144,-0.008554552
13/01/2014,-0.011918903,0.000102659,0.002638078,-0.010662298,0.005051349,0.001741847
14/01/2014,0.010530249,0.001607847,-0.003646232,0.006568736,-0.001108953,-0.000698339
15/01/2014,0.005224143,0.002341644,0.001047978,-0.002914225,4.56E-05,-0.001240599
16/01/2014,-0.000302724,0.002596473,-0.004087261,-0.001271859,-0.001827304,-0.004309626
17/01/2014,-0.003541229,0.000368859,0.001273324,-0.000285596,-0.000171084,-0.000207861
21/01/2014,0.003374326,0.004231872,0.000172578,-0.001072768,0.003260596,-0.004652592
22/01/2014,0.001342368,0.001886399,0.001721721,0.00578954,0.001098607,-0.00105814
23/01/2014,-0.008298719,0.001842072,-0.002555867,-0.006197493,0.001284942,0.001800947
24/01/2014,-0.021448301,-0.001668724,0.000243991,-0.009523617,0.000975254,0.004030139
27/01/2014,-0.006706942,-0.007074886,0.003778254,-0.004146703,0.002494147,0.00568699
28/01/2014,0.007329771,0.001821105,0.00147613,0.010175826,-0.002874335,-0.008346976
29/01/2014,-0.010170246,-0.002121003,0.001975664,-0.004658351,-0.002673251,-0.000598844
30/01/2014,0.011853791,0.000978443,-0.003483853,0.010634538,0.004532129,-0.004525836
31/01/2014,-0.005890908,-0.001268756,-0.001204302,0.001413103,0.000733623,0.001057008
03/02/2014,-0.023674871,-0.005422911,0.001926368,-0.010731363,4.03E-05,0.000985994
04/02/2014,0.007723794,-0.00068256,-0.000921807,0.002893949,-0.001404416,-0.002447801
05/02/2014,-0.002021701,-0.004636751,0.00023393,-0.001616654,-0.000459813,0.003459652
06/02/2014,0.012021322,-0.003611227,0.000865982,0.000904391,-0.001968582,0.00065614
07/02/2014,0.012791116,-0.002709513,-0.004998609,0.003616418,0.000599795,-0.002166488
10/02/2014,0.001709683,0.001266979,-0.004252422,-0.002531765,0.002770732,-0.001488291
11/02/2014,0.01065826,-0.001484006,0.003014575,0.00040421,0.000967336,0.000601094
12/02/2014,0.0012627,0.001177596,-0.001207647,0.003327079,-0.001869955,2.25E-05
13/02/2014,0.007111394,0.006640995,-0.000805735,0.002120652,0.000856295,-0.002425437
14/02/2014,0.00406097,-0.002112791,0.002814848,-0.002414897,0.002014299,0.003403109
18/02/2014,0.003159772,0.007096605,-0.001512814,0.005183679,-0.000698866,-0.00425516
19/02/2014,-0.006862626,-0.003744878,-0.003828655,-0.002539853,-0.001256783,0.000557477
20/02/2014,0.006648169,0.003879533,-0.000623141,0.00451214,-0.001000219,-0.000322367
21/02/2014,-0.000995229,0.002618602,-0.000312655,0.001546473,0.000565983,-0.002776021
24/02/2014,0.006363114,0.001500986,0.002787646,0.004054797,-0.000281951,-0.002076825
25/02/2014,-0.001284944,0.000130111,-0.004717921,0.002408335,-0.003081072,-0.003279103
26/02/2014,0.001175153,0.005339663,-0.002409011,0.001826266,-0.00063613,0.003073054
27/02/2014,0.004880916,0.000778205,0.000538303,0.002275904,-0.001042957,-0.000924796
28/02/2014,0.001671769,-0.004052234,0.007143114,-0.001774048,0.004091438,0.002184728
03/03/2014,-0.006622361,0.002720399,0.001095451,-0.002616931,0.000418704,-0.001828985
04/03/2014,0.015666486,0.00778211,-0.002233073,0.011130889,-0.000930529,-0.000177438
05/03/2014,0.000353561,-0.001188881,0.001949918,0.002242253,-0.002196722,-0.003397716
06/03/2014,0.001445355,-0.000677867,0.005290331,-0.004902078,0.000524238,0.004701655
07/03/2014,-0.000627254,-0.00061139,0.002250035,0.001490827,0.004227236,0.004553773
10/03/2014,-0.001258505,-0.000502332,0.000348949,0.000161123,0.003171206,0.002548936
11/03/2014,-0.005650689,-0.004516868,-0.00353178,-0.002780549,0.00353652,0.002376407
12/03/2014,0.001292507,0.001953325,0.000404158,-0.000887148,-0.002841219,-0.00188293
13/03/2014,-0.011300225,0.000561766,0.00297318,-0.005985953,0.002580223,-0.000442989
14/03/2014,-0.001459794,0.005880728,-0.000346161,-0.001525306,0.002354624,-0.001921999
17/03/2014,0.008481353,-0.0032371,-0.001031088,0.00507542,0.002170892,0.002544506
18/03/2014,0.00787159,0.005227128,-0.003047143,0.005947048,-0.004317676,-0.001886205
19/03/2014,-0.006686955,-0.001400533,0.00326818,0.003078181,0.002385478,0.000979486
20/03/2014,0.004932431,-0.004189228,0.005377998,0.000785689,0.002971571,0.000906395
21/03/2014,-0.003107062,0.000562354,0.007646436,-0.01086195,0.001006331,-0.000526564
24/03/2014,-0.006279159,-0.006401662,0.005704576,-0.007755978,0.000506426,0.005725958
25/03/2014,0.003346636,-0.003443147,0.001725467,-0.003426223,-0.002481222,0.000154018
26/03/2014,-0.008403934,-0.009498663,0.000517737,-0.005609884,0.004829179,0.006291482
27/03/2014,-0.001218688,-0.000397254,-0.000544638,-0.00660475,-0.002314807,-0.003205268
28/03/2014,0.004503734,-0.002559965,0.004269215,-0.004221533,-0.002382126,0.000754593
31/03/2014,0.009384241,0.006542099,-0.000718172,0.00800079,0.002396253,-0.000161868
01/04/2014,0.00852556,0.005335465,-0.004533545,0.009458687,-0.003791288,-0.001461263
02/04/2014,0.002964516,0.001032099,0.001471292,-0.001178738,-0.001469944,-0.000698359
03/04/2014,-0.003193054,-0.006681714,0.006472366,-0.008514872,0.002804297,0.00508041
04/04/2014,-0.013104337,-0.007348391,0.007862865,-0.018018027,0.0014855,-0.000210782
07/04/2014,-0.012126189,-0.001957444,2.61E-05,-0.010483533,0.001328771,0.003855553
08/04/2014,0.005418351,0.002495882,-0.000276506,-0.002284608,-0.002328121,-0.002498314
09/04/2014,0.011521814,0.00138837,-0.006480603,0.013199868,-0.002254596,-0.00276006
10/04/2014,-0.02133043,-0.003136032,0.006604212,-0.017294218,0.003489657,0.002889162
11/04/2014,-0.010148404,-0.003186724,0.003469166,-0.004928629,0.001315802,0.003658828
14/04/2014,0.006826748,-0.00383468,0.001232932,-0.002678037,0.000861689,0.002386052
15/04/2014,0.005549598,-0.004381971,0.000909302,0.001078963,-0.001526257,0.001838249
16/04/2014,0.010705867,-0.001750739,-0.002287194,0.008514686,0.000708759,-0.003055077
17/04/2014,0.002330669,0.003111413,0.000972177,0.002800516,-0.000458848,-0.002133531
21/04/2014,0.003790461,0.00080911,-0.002964724,0.002640007,0.000916911,-0.002513071
22/04/2014,0.005655811,0.005148211,-0.002696768,0.006547888,-0.002033657,-0.004584301
23/04/2014,-0.002888146,-0.004302683,0.006472331,-0.004065796,0.000788465,-0.000645103
24/04/2014,0.00078355,-0.003429763,-0.001223523,-0.003281294,0.00017771,-0.001869582
25/04/2014,-0.009830609,-0.006786014,0.004563984,-0.014369113,0.003466258,0.005678855
28/04/2014,0.001085974,-0.006369246,-0.00390928,-0.010648456,0.003528873,0.00741836
29/04/2014,0.005787151,-0.003652993,-0.001276003,0.005076423,-0.002204469,-0.005007607
30/04/2014,0.003476861,0.000931102,-0.000489626,0.005151733,-0.001415747,-0.001530132
01/05/2014,0.000686004,-0.001672672,-0.001436578,0.000285719,-0.002499929,-0.002734895
02/05/2014,-0.000198396,0.003545835,0.000772812,0.000341467,-0.000305492,0.000208007
05/05/2014,0.001445274,-0.003876501,-0.002648449,0.002650632,-0.001550738,4.90E-05
06/05/2014,-0.008958795,-0.005197315,0.003543808,-0.00642923,0.002990989,0.003475498
07/05/2014,0.004508173,-0.006988139,0.01028406,-0.00198602,0.004908018,0.002213957
08/05/2014,-0.002891516,-0.007255377,-0.000167333,-0.005160329,0.002482892,0.005246073
09/05/2014,0.001562006,0.006521736,-0.004800173,0.000311129,-0.001115397,0.004318266
12/05/2014,0.011368103,0.011590554,-0.003657932,0.011574811,-0.002598878,-0.001596029
13/05/2014,-0.00080075,-0.008816716,0.002386399,-0.003638581,0.001931421,-0.001791273
14/05/2014,-0.004940261,-0.010203838,-0.001083796,-0.007066564,2.02E-05,-0.003175603
15/05/2014,-0.008572766,0.002987625,-0.000875834,-0.003648058,0.000695079,0.001586856
16/05/2014,0.003393653,0.003146038,-0.004591945,-0.001718595,0.000832399,0.001874188
19/05/2014,0.004413081,0.005034752,-0.000951774,0.009066372,-0.002303853,0.001143013
20/05/2014,-0.007119878,-0.006372142,0.002069497,-0.001464216,0.002147075,-0.001594849
21/05/2014,0.00755012,-0.003208026,0.000979994,0.005871879,-0.001302278,0.001423186
22/05/2014,0.00353617,0.004712287,-0.001872417,0.002803926,-0.001137074,-0.001781098
23/05/2014,0.004876636,0.006035985,-0.002335437,0.005437004,-0.000874809,-0.001292925
27/05/2014,0.006006204,0.006291795,-0.001884606,0.006491365,0.002220547,-0.002766091
28/05/2014,-0.001357973,-0.003018949,0.00358493,0.00042463,0.000582103,-0.002433619
29/05/2014,0.005062548,-0.001417499,-0.001245961,0.000465951,0.000653723,-0.001663414
30/05/2014,0.000801767,-0.005506874,0.001288991,-0.00260375,0.004969091,0.001505281
02/06/2014,0.000792054,-0.005921952,0.002407546,0.003041272,0.002114682,0.001128636
03/06/2014,-0.000189119,-0.002256925,0.001601743,0.001262922,-0.000291397,-0.001311773
04/06/2014,0.002780129,0.001544929,-0.000502318,0.002914409,0.000697074,-0.001884409
05/06/2014,0.007231941,0.012216173,-0.001734958,0.000320726,-0.000867639,-0.001138082
06/06/2014,0.005247607,0.004338531,-0.000350526,-0.000786143,0.000237153,0.000207653
09/06/2014,0.001910457,0.007603866,-0.001229709,-0.000846662,-0.002916486,0.000412178
10/06/2014,-0.000414507,-0.000788403,0.001004446,-0.000709123,0.000432925,-0.003208346
11/06/2014,-0.0031726,-0.000524734,-0.002497735,0.001472944,-0.001479805,0.000222787
12/06/2014,-0.005867929,0.00093226,0.003052974,-0.003679742,0.001485085,-0.001421339
13/06/2014,0.003276849,-0.000821331,0.000363712,0.000386023,-0.002143574,-0.001878561
16/06/2014,0.001661557,0.002000907,-0.005640234,0.000205199,0.000739853,-0.002576326
17/06/2014,0.003145834,0.005291747,0.001871364,0.000306199,-0.001506647,-0.002092737
18/06/2014,0.006931937,-0.002421271,0.000810654,0.000311728,-0.000968434,-0.002042367
19/06/2014,0.001600748,0.000218738,0.00047251,-0.002049822,5.91E-05,-6.87E-05
20/06/2014,0.002237017,0.000918582,0.000574563,0.003806904,0.000309475,-0.00087762
23/06/2014,8.94E-05,-0.00148096,0.001366905,-0.00286933,-0.000230206,-0.001217853
