Date,DWAS,DWPP,FDMO,FV,FVC,JMOM,MMTM,MTUM,ONEO,PDP,PEZ,PFI,PRN,PSL,PTF,PTH,PUI,PXI,PYZ,SPMO,XMMO,XSMO
13/03/2003,1200.58607,1837.24542,275.1985,275.1985,275.1985,275.1985,275.1985,275.1985,2346.96108,275.1985,176.3792,333.65754,192.4942,225.9105,3021.7297,312.8275,143.7664,226.9854,84.36104,275.1985,506.04111,1200.58607
14/03/2003,1197.55941,1840.05495,275.1303,275.1303,275.1303,275.1303,275.1303,275.1303,2346.40024,275.1303,176.8818,334.89919,194.3196,226.1358,3017.6602,309.9455,144.4288,226.6836,84.47591,275.1303,506.47819,1197.55941
17/03/2003,1236.55546,1903.53942,285.5121,285.5121,285.5121,285.5121,285.5121,285.5121,2424.62225,285.5121,184.8118,346.0239,201.238,232.0897,3163.56034,319.761,147.2354,229.4673,85.74584,285.5121,526.6072,1236.55546
18/03/2003,1247.33218,1912.01544,286.9502,286.9502,286.9502,286.9502,286.9502,286.9502,2439.24463,286.9502,184.5105,346.99263,202.7037,230.7716,3185.49806,322.6096,148.7112,232.7696,86.9052,286.9502,530.23929,1247.33218
19/03/2003,1248.29663,1926.98725,288.9863,288.9863,288.9863,288.9863,288.9863,288.9863,2440.67195,288.9863,186.1645,351.79799,204.8353,234.3003,3163.42074,326.3113,148.5128,233.5304,86.91051,288.9863,528.14594,1248.29663
20/03/2003,1255.39406,1932.15761,289.507,289.507,289.507,289.507,289.507,289.507,2457.44307,289.507,187.9194,352.9215,205.1174,233.722,3173.95553,325.6613,149.7392,235.1653,87.48686,289.507,532.28199,1255.39406
21/03/2003,1273.351,1976.54598,296.2056,296.2056,296.2056,296.2056,296.2056,296.2056,2504.9803,296.2056,193.9615,361.76748,211.2198,238.5259,3214.7458,333.7539,151.9582,234.298,87.25227,296.2056,540.04866,1273.351
24/03/2003,1242.71121,1908.13782,285.6343,285.6343,285.6343,285.6343,285.6343,285.6343,2422.89464,285.6343,185.0878,349.60593,203.6044,231.9663,3078.54097,324.1165,148.7912,230.2695,85.496,285.6343,521.74756,1242.71121
25/03/2003,1260.82501,1931.17794,289.6174,289.6174,289.6174,289.6174,289.6174,289.6174,2454.75417,289.6174,188.2761,351.82515,205.5858,233.0553,3119.28085,331.2559,150.8506,232.8214,86.58955,289.6174,531.05341,1260.82501
26/03/2003,1251.40483,1921.07027,287.944,287.944,287.944,287.944,287.944,287.944,2446.12192,287.944,187.5833,350.38795,203.8618,231.9632,3098.9092,327.6785,149.6724,232.8659,86.33076,287.944,530.3836,1251.40483
27/03/2003,1255.75961,1918.29879,287.5289,287.5289,287.5289,287.5289,287.5289,287.5289,2445,287.5289,187.2597,349.04869,203.3269,232.4288,3076.81602,329.4464,150.5274,234.7942,86.54965,287.5289,529.65964,1255.75961
