Date,EDOW,EQAL,EQWL,EUSA,EWMC,EWSC,GSEW,ISMD,QQEW,QQQE,QQXT,QTEC,RCD,RGI,RHS,RSP,RTM,RYE,RYF,RYH,RYJ,RYT,RYU,UTRN,XNTK
5/29/2009,482.59386,3658.17648,2357.25029,2357.25029,3658.17648,2194.68303,2357.25029,2194.68303,341.13989,341.13989,341.13989,4184.16253,202.65364,258.68216,333.16923,2357.25029,217.30639,562.35509,251.71127,363.55344,3658.17648,4184.16253,267.16178,2357.25029,4184.16253
6/30/2009,479.03016,3670.91345,2363.01475,2363.01475,3670.91345,2226.91855,2363.01475,2226.91855,344.95632,344.95632,344.95632,4372.8466,203.7259,254.51916,335.4978,2363.01475,199.13712,534.45716,246.5153,374.85674,3670.91345,4372.8466,282.72064,2363.01475,4372.8466
7/31/2009,518.23943,3995.89243,2543.34346,2543.34346,3995.89243,2441.39416,2543.34346,2441.39416,369.4573,369.4573,369.4573,4763.68471,223.80109,278.00392,357.05526,2543.34346,214.27883,559.79407,268.77083,396.76845,3995.89243,4763.68471,294.35436,2543.34346,4763.68471
8/31/2009,545.34619,4190.16105,2635.72687,2635.72687,4190.16105,2511.39994,2635.72687,2511.39994,377.11948,377.11948,377.11948,4878.3004,232.06771,289.64621,360.36631,2635.72687,215.57337,564.41544,301.73176,405.97646,4190.16105,4878.3004,296.83758,2635.72687,4878.3004
9/30/2009,566.41588,4427.76399,2742.67503,2742.67503,4427.76399,2656.25006,2742.67503,2656.25006,393.16047,393.16047,393.16047,5129.74112,244.13682,308.43627,373.79275,2742.67503,233.66602,594.3584,308.23942,412.20585,4427.76399,5129.74112,301.61767,2742.67503,5129.74112
10/30/2009,549.08102,4232.81918,2682.05155,2682.05155,4232.81918,2475.90366,2682.05155,2475.90366,387.83519,387.83519,387.83519,5060.86777,236.9005,294.5575,377.62465,2682.05155,233.36463,610.94624,290.35022,402.15529,4232.81918,5060.86777,292.97196,2682.05155,5060.86777
11/30/2009,580.02878,4437.25849,2840.0415,2840.0415,4437.25849,2553.62335,2840.0415,2553.62335,411.66087,411.66087,411.66087,5316.53255,251.1755,318.68922,392.27885,2840.0415,245.1228,630.36848,302.87725,437.17011,4437.25849,5316.53255,306.69213,2840.0415,5316.53255
12/31/2009,590.2934,4689.97063,2909.18381,2909.18381,4689.97063,2759.17489,2909.18381,2759.17489,424.38474,424.38474,424.38474,5659.50009,263.76085,325.25841,392.39844,2909.18381,249.08866,627.84312,301.50799,448.45632,4689.97063,5659.50009,324.52646,2909.18381,5659.50009
1/29/2010,573.69201,4533.24425,2804.50174,2804.50174,4533.24425,2657.60564,2804.50174,2657.60564,405.86625,405.86625,405.86625,5173.09866,256.42166,319.10993,388.21076,2804.50174,233.07271,600.849,297.54516,449.78105,4533.24425,5173.09866,308.98043,2804.50174,5173.09866
2/26/2010,591.80075,4760.05795,2896.93506,2896.93506,4760.05795,2777.31961,2896.93506,2777.31961,419.81432,419.81432,419.81432,5431.45647,271.38861,335.60507,399.52524,2896.93506,242.07871,615.53571,308.0258,452.65668,4760.05795,5431.45647,306.5094,2896.93506,5431.45647
3/31/2010,630.32702,5096.53892,3074.94191,3074.94191,5096.53892,3003.36196,3074.94191,3003.36196,444.09746,444.09746,444.09746,5783.32634,293.52374,364.98466,415.88884,3074.94191,250.29883,633.17986,334.66793,467.70204,5096.53892,5783.32634,316.15165,3074.94191,5783.32634
4/30/2010,646.63724,5288.18552,3131.85406,3131.85406,5288.18552,3173.33493,3131.85406,3173.33493,449.05983,449.05983,449.05983,5923.16612,311.40977,380.7122,410.3758,3131.85406,263.85041,663.37146,341.16606,453.07792,5288.18552,5923.16612,325.10251,3131.85406,5923.16612
5/31/2010,593.48627,4899.28964,2883.54888,2883.54888,4899.28964,2932.6269,2883.54888,2932.6269,414.77787,414.77787,414.77787,5481.46772,290.02363,345.30578,391.24691,2883.54888,237.17523,586.85562,310.71111,423.66603,4899.28964,5481.46772,305.9543,2883.54888,5481.46772
6/30/2010,560.07635,4593.25186,2723.02261,2723.02261,4593.25186,2705.36594,2723.02261,2705.36594,391.93795,391.93795,391.93795,5123.34379,260.89692,321.14162,381.61214,2723.02261,225.87139,553.5273,292.34676,415.88103,4593.25186,5123.34379,303.75613,2723.02261,5123.34379
7/30/2010,597.99253,4923.32355,2912.26545,2912.26545,4923.32355,2891.27676,2912.26545,2891.27676,419.89565,419.89565,419.89565,5494.85693,280.75206,353.54719,405.54072,2912.26545,240.98761,597.98503,312.00439,419.937,4923.32355,5494.85693,326.32073,2912.26545,5494.85693
8/31/2010,572.40464,4706.58832,2782.01297,2782.01297,4706.58832,2677.21261,2782.01297,2677.21261,400.29086,400.29086,400.29086,5116.15306,268.3787,328.07771,399.72674,2782.01297,232.34482,571.53741,288.84102,412.26661,4706.58832,5116.15306,330.07586,2782.01297,5116.15306
9/30/2010,616.81367,5204.38791,3037.62202,3037.62202,5204.38791,3010.78356,3037.62202,3010.78356,442.90198,442.90198,442.90198,5756.23575,300.12918,366.40636,422.97262,3037.62202,254.40195,625.24209,306.81201,451.39279,5204.38791,5756.23575,340.76798,3037.62202,5756.23575
