Date,EDOW,EQAL,EQWL,EUSA,EWMC,EWSC,GSEW,ISMD,QQEW,QQQE,QQXT,QTEC,RCD,RGI,RHS,RSP,RTM,RYE,RYF,RYH,RYJ,RYT,RYU,UTRN,XNTK
31/03/2011,0,0,34311504,1412941,11840697,13514375,0,0,84414396,0,27055454,587197238,24046507,49462357,17884404,3000899534,49868158,109164987,20223530,51179107,77317713,131717085,23593567,0,226798218
29/04/2011,0,0,35673428,1455963,12201042,15529931,0,0,95467894,0,29447401,643664982,25099874,50288525,18917264,3243264098,50927770,124073925,19117683,54118719,78221081,144413580,24502607,0,227330135
31/05/2011,0,0,35341519,1440058,20857720,15286882,0,0,100343263,0,30721990,626564523,25087572,52299103,22606338,3341614994,50255807,61565233,21526757,69732125,76759002,142707665,27898563,0,223086487
30/06/2011,0,0,31745344,2824919,25514729,14941854,0,0,103141830,0,30691437,556129187,27345417,40266027,25161778,3264299263,49357296,45796174,19447830,58440678,74581042,130644013,30141562,0,206119176
29/07/2011,0,0,28256295,2770448,29577987,22506098,0,0,111070264,0,35896349,249400228,29357435,37289947,24617992,3274384754,46781198,47097280,18673474,59174116,74754933,122979888,29410183,0,195818988
31/08/2011,0,0,22328891,5233378,41208169,20288183,0,0,73284305,0,27422391,160932802,22778979,19961015,24126329,2656762756,37559519,44828491,16792511,50127065,68211506,110419660,26900773,0,170247348
30/09/2011,0,0,21012278,6054132,46597551,17933029,0,0,65707378,0,25062819,147606340,20765465,15712646,23098679,2258624019,31786819,33647905,14942204,62227337,60382568,99809902,26028831,0,163571532
31/10/2011,0,0,22884749,2686598,54507494,20635878,0,0,90328147,0,29517842,177158648,19081545,15450345,30507174,3033407112,36770655,35287474,17133205,53195673,70316104,109685325,32417238,0,177705217
30/11/2011,0,0,23032135,2678604,62076784,23397124,0,0,83374673,0,30734627,164227032,25887638,13030313,27955137,2771514899,34226510,35831286,15388428,46211130,82065808,104095991,32784003,0,168131982
30/12/2011,0,0,23177495,121424496,49242397,17605274,0,0,73536931,0,30155901,149655149,25952433,13002977,28433890,2640070984,33727557,33783355,15596846,46556858,82450825,102372674,33305282,0,155309298
31/01/2012,0,0,23901913,132769956,52280995,18935436,0,0,91754490,0,34122421,162418487,45118824,30573470,31350236,2918391378,37214288,35107657,15430016,95510604,88329367,103420616,48192718,0,166267914
29/02/2012,0,0,24774401,128277558,54598343,19281650,0,0,91836699,0,35524913,175637284,58139988,43043916,32331241,3081645310,37462492,37340242,14933309,97687653,83485705,131110346,49237411,0,183947071
30/03/2012,0,0,25271119,131783192,56854800,19659367,0,0,98334279,4001259,36173573,177991347,62899178,34454633,36337066,3181561631,37671800,35215401,15613674,135648800,83383344,149623103,43675121,0,192655754
30/04/2012,0,0,25326027,126446911,56553583,19184802,0,0,96566926,3929806,36266641,170098166,60527193,36940412,36570766,3071574053,37672199,35260677,15348375,70695815,85040373,144342127,44155118,0,186115180
31/05/2012,0,0,25564829,121508270,45977023,17789002,0,0,83429682,3592493,33906742,141006639,51366689,26558712,42430112,2805589060,31172506,25170111,14110368,74743589,78243037,131840641,43964771,0,162296842
29/06/2012,0,0,26455443,138817905,47343452,18750342,0,0,85088247,3720204,38626837,137568622,41840142,21643031,47499739,2819427839,32317510,23219643,14673984,66613721,79884546,134201221,48561546,0,166652880
31/07/2012,0,0,26893148,142155265,47178648,16869839,0,0,79169856,3678207,36925242,132729971,46360853,21844220,50375116,2748363781,32050256,24358606,14611657,90756025,82349952,122757286,51088513,0,167880489
31/08/2012,0,0,25669149,145468996,50310880,14157708,0,0,80763941,5718757,37162431,131944316,43211979,19463437,44587461,2733588599,32466986,25136760,13772796,115686168,84138982,129045518,47205160,0,175070334
28/09/2012,0,0,25860850,143754903,51341517,14772232,0,0,81603305,3843457,39049912,123888774,44412832,19632885,48285761,2836483577,33735404,32267218,14087631,97224542,84876185,123381607,48199161,0,170312673
31/10/2012,0,0,25593445,145721108,52616430,14317638,0,0,78940382,1859855,38587206,111704665,41314208,17081655,40944296,2795731217,33387762,32003675,14338517,38418701,84718831,100479060,42363472,0,157262681
30/11/2012,0,0,25425078,148171873,52019779,14330560,0,0,81165221,1912470,39468276,113129685,42344204,17380747,42157833,2696847373,28215658,28584829,14211148,58504792,86573465,88068401,38094545,0,165322292
31/12/2012,0,0,25646170,150097991,52831385,13072024,0,0,84813438,1938476,41981048,106006268,42463181,17789965,41520718,3137380653,29248284,28985548,13184279,63013431,101506321,91540186,37704124,0,163821636
31/01/2013,0,0,27083872,159613959,56456794,13811862,0,0,108409212,2065367,49926202,108915421,45357413,22053769,43762319,3855061658,33765416,31628662,15699450,97729229,110815241,87944805,39411432,0,171874715
28/02/2013,0,0,21788307,153480354,57130503,13902936,0,0,115953331,2076314,50448310,112865460,45560269,22356802,49676333,4049059051,36747238,31775919,19118238,59579088,116433355,92153842,39879477,0,172769618
29/03/2013,0,0,24241978,158485386,59580443,14529410,0,0,123633569,4325386,54528478,113046283,47782655,36179883,68699740,4305492132,37284237,32692332,26603404,111710594,125424908,95080440,44669692,0,176059071
30/04/2013,0,0,27873541,158155479,60045962,14488280,0,0,130431990,4408402,56368529,113049872,52783521,32542337,83016146,3717987618,33498101,35386342,32303629,113646550,111054421,92557237,57823039,0,175141739
31/05/2013,0,0,28764463,161459005,61572146,15138513,0,0,140327443,4537474,62194946,118483064,61230140,34153347,73736743,4135334593,37725326,33050457,56599936,127591797,118241929,133748272,59581610,0,182493013
28/06/2013,0,0,28477715,160221200,64564787,15144508,0,0,141481572,4476268,60043704,125238868,64620914,46434202,69386917,4098398202,35903713,35536408,66629173,131545553,121507799,182539438,49906358,0,178028697
31/07/2013,0,0,31799693,184943485,68615875,20373549,0,0,168724378,7168980,67151295,133964545,75558565,49082504,72520794,4712944040,38087834,37178458,79140757,139592486,147776145,227698675,52092240,0,183395774
30/08/2013,0,0,30600663,179830286,66923657,19705270,0,0,185509221,7075029,70290245,132859623,70360844,48010390,77840388,4669456929,37911991,37096529,78755738,145378380,148865778,228881117,49572108,0,184844276
30/09/2013,0,0,31277693,175854545,69762594,25169636,0,0,446304162,7506510,74487541,147674759,73148742,58121374,83222214,5210682683,43028863,37869785,55958586,186369113,164752315,254745440,49567608,0,191987344
31/10/2013,0,0,34411192,204446650,76904315,25735975,0,0,261646028,7672098,79847109,151455672,125497035,57250517,84054496,5663769080,49068575,43923694,58336729,130627397,193958841,273275311,51737956,0,197731313
29/11/2013,0,0,37311766,192721248,77795236,26722661,0,0,266861123,23474583,84843969,163378093,141322637,67105881,89383072,6033171489,53592826,43620412,62119250,135968331,206651635,296594677,50562659,0,203317740
31/12/2013,0,0,37774764,140895865,91008554,31857169,0,0,288940405,24357056,90394389,177161727,156547071,77778835,90222054,6581270793,51868262,48428694,71396696,143453478,237282635,342916734,50658818,0,215672524
31/01/2014,0,0,36210192,132272802,91900917,30984426,0,0,296938171,23981399,91850893,191779065,109006041,86630064,96010110,6390986766,56824298,50130409,76578278,185458368,255386607,394191354,51257450,0,212714974
28/02/2014,0,0,37737511,142477798,106908356,32342434,0,0,498536322,28566329,98760113,215901384,105358926,90712268,109734004,6791395894,56363226,116778884,97390936,226737112,282861832,488415121,59752031,0,223381377
31/03/2014,0,0,38486054,150966003,109089397,37014505,0,0,409464886,30330954,93417786,218677550,102295887,91093437,111676722,7085791400,81359377,131650083,99185738,181856679,294484960,577250641,61816487,0,221967913
30/04/2014,0,0,40770396,151850752,113645432,35596672,0,0,383652815,32480171,91938275,219192946,88892697,104618058,118106718,7316805256,86089930,164815700,124559973,190879389,292711723,546245480,75592964,0,215825769
