Date,DWAS,DWPP,FDMO,FV,FVC,JMOM,MMTM,MTUM,ONEO,PDP,PEZ,PFI,PRN,PSL,PTF,PTH,PUI,PXI,PYZ,SPMO,XMMO,XSMO
30/01/2009,0,0,0,0,0,0,0,0,0,161154215,7104588,16081274,53285403,37104594,27946571,72478908,63632784,18976497,13859409,0,132934006,31935864
27/02/2009,0,0,0,0,0,0,0,0,0,130637146,6619453,12690360,45471077,34298041,25706144,64958232,55570201,16291286,12334553,0,123778721,28704000
31/03/2009,0,0,0,0,0,0,0,0,0,129667350,5980304,13823917,46004341,35686383,23396954,62149071,47395914,18706128,15329641,0,131761897,28650000
30/04/2009,0,0,0,0,0,0,0,0,0,138548897,13657806,14630081,60324384,37453287,25931780,71576022,42070626,25878043,18128798,0,140037770,31470000
29/05/2009,0,0,0,0,0,0,0,0,0,130403000,13648128,15083826,78042621,38880529,29870986,72405713,30516085,30266348,21670187,0,142064473,32760000
30/06/2009,0,0,0,0,0,0,0,0,0,117634897,13749167,14845030,75110929,36930601,32666688,81718503,27827642,28652047,21140686,0,133368413,32074000
31/07/2009,0,0,0,0,0,0,0,0,0,117819393,14575751,16086397,102904145,39386201,35502077,85887703,29065994,30896208,26370222,0,137335887,33040000
31/08/2009,0,0,0,0,0,0,0,0,0,127720467,14669009,18308396,106267500,39563656,34236981,87160143,28780481,33084790,29737563,0,135418041,32564000
30/09/2009,0,0,0,0,0,0,0,0,0,135778829,15257708,18809034,32589224,39383549,35229021,89979474,29109329,35068459,32607437,0,139199170,32862500
30/10/2009,0,0,0,0,0,0,0,0,0,122037324,14500463,17923912,30030628,39306403,33772247,83570857,27901886,34898190,32369948,0,127174677,31302020
30/11/2009,0,0,0,0,0,0,0,0,0,124833827,15037964,18266196,28984146,40156362,35237581,89207550,28906421,35843582,35067697,0,125772791,30346941
31/12/2009,0,0,0,0,0,0,0,0,0,128443049,14833891,18544475,29751695,40746381,37672192,94673253,27061024,32304452,39577089,0,124914045,32955594
29/01/2010,0,0,0,0,0,0,0,0,0,121576676,14597716,18058516,27551090,37527527,35269093,89842590,29173736,31498680,42022736,0,119176228,31035126
26/02/2010,0,0,0,0,0,0,0,0,0,122619288,15595399,16029555,28780800,43890412,36255529,93189845,32622860,32694573,43769315,0,120361150,29726660
31/03/2010,0,0,0,0,0,0,0,0,0,148611245,17774283,17244923,30733668,39392303,38062524,97362227,35913591,35641641,47767000,0,126756354,31953405
30/04/2010,0,0,0,0,0,0,0,0,0,159371310,21344992,17536494,32779051,38771901,38941967,97597764,38138776,38670948,48517031,0,128044314,32472502
31/05/2010,0,0,0,0,0,0,0,0,0,141723588,20061873,15366223,27821526,35477938,35308675,92275861,35639140,34925356,44166026,0,113700656,30274689
30/06/2010,0,0,0,0,0,0,0,0,0,145222479,17822338,14646738,25834364,33070584,32166378,86328684,36492340,35486152,40386133,0,102424203,27636174
30/07/2010,0,0,0,0,0,0,0,0,0,153459169,21196059,17282983,28594610,37839471,33535327,83125908,39093866,41838484,45350679,0,103736275,27765241
31/08/2010,0,0,0,0,0,0,0,0,0,152967561,14699750,16218436,27860266,36838162,30540565,45147978,39578972,40040275,46281657,0,92891175,24042525
30/09/2010,0,0,0,0,0,0,0,0,0,208791458,16725152,17307562,31089116,38868232,35048225,48402105,40358690,42583603,55934702,0,105632848,26628659
29/10/2010,0,0,0,0,0,0,0,0,0,259304483,17604745,17680880,32720768,40122497,37174285,46635637,41100911,52411809,62982247,0,112158331,27614244
30/11/2010,0,0,0,0,0,0,0,0,0,274703995,21220023,17712541,41085974,40499437,37782687,47160742,40272978,67703355,64272966,0,116837569,30488776
31/12/2010,0,0,0,0,0,0,0,0,0,323932351,22819018,18956721,55647887,40408306,42295418,49723219,41330024,106521621,76175487,0,131131601,38689443
31/01/2011,0,0,0,0,0,0,0,0,0,343109831,22467788,19162036,61289658,39139219,44735467,48961383,41857978,126137556,81562982,0,130157259,37348933
28/02/2011,0,0,0,0,0,0,0,0,0,378642242,19325457,21072932,75742925,37988444,48366923,54018389,44674411,160668907,82446388,0,127823133,36859596
31/03/2011,0,0,0,0,0,0,0,0,0,392928715,19683569,22090703,80526716,38929649,49514856,56362218,45030528,182245822,89795277,0,126064405,94908638
29/04/2011,0,0,0,0,0,0,0,0,0,445608007,20657139,22492874,113630705,40772495,49795397,62823059,47089650,191906219,97592925,0,130292727,109452625
31/05/2011,0,0,0,0,0,0,0,0,0,453146282,20548831,20963244,111086525,41867263,49366513,68591632,48247595,175318850,104039860,0,128058466,163096176
30/06/2011,0,0,0,0,0,0,0,0,0,458625357,20393905,20561677,85365922,41192109,37369375,68158600,51002537,169412821,88076775,0,114551226,53216057
29/07/2011,0,0,0,0,0,0,0,0,0,549644343,20076923,19708667,79048297,40255849,34640433,89111572,136068434,179056846,87938230,0,107899309,56551941
31/08/2011,0,0,0,0,0,0,0,0,0,440784139,18601201,18164006,53720320,37773375,28185057,77022838,46853587,142025495,73640508,0,99658225,40910619
30/09/2011,0,0,0,0,0,0,0,0,0,392017566,16760805,16182405,41902329,35664788,25120990,57093732,45937502,118159643,58318354,0,86261708,33562811
31/10/2011,0,0,0,0,0,0,0,0,0,459652287,20476563,18731593,47867640,38132761,28910554,49538815,47913757,133286955,56025665,0,94792246,37297631
30/11/2011,0,0,0,0,0,0,0,0,0,453710189,19999269,18739698,47871392,38155787,28195450,46753104,49483267,139716081,55843311,0,94063974,35852087
30/12/2011,0,0,0,0,0,0,0,0,0,441379630,17716265,16987618,46346418,38821116,27716150,45856347,47062496,135503371,54362722,0,86376918,33316339
31/01/2012,0,0,0,0,0,0,0,0,0,493885488,20050801,17793170,35370271,40478190,30328256,44515826,45477238,149318507,56888229,0,89933388,35520321
29/02/2012,0,0,0,0,0,0,0,0,0,522304440,21214679,18565435,32872409,38327981,30520906,42002927,46393051,162941178,63821761,0,91215155,33370229
30/03/2012,0,0,0,0,0,0,0,0,0,533069006,20738432,19270036,33181417,39180750,31571882,38803152,44371910,152936432,66497569,0,92999672,33129374
30/04/2012,0,0,0,0,0,0,0,0,0,571077588,19436854,18071104,30017315,39131228,31386801,37133837,43393478,141561867,66923531,0,87203402,30912651
31/05/2012,0,0,0,0,0,0,0,0,0,523300181,18316268,16888990,28514262,38048733,28436228,35174128,41886072,109939419,49906850,0,78441557,28623222
29/06/2012,0,0,0,0,0,0,0,0,0,551428195,16863428,17578112,29153966,37737797,29464363,37345954,41855780,109510459,51442294,0,79357725,27693949
31/07/2012,2464111,0,0,0,0,0,0,0,0,562692058,23899372,17473639,28341243,37833603,29689711,36151215,42764871,118667312,51420752,0,76908324,27490319
31/08/2012,7728417,0,0,0,0,0,0,0,0,607307053,26642472,16099919,27452407,38337369,30876578,42473388,42197845,125229962,53517179,0,79269140,26815951
28/09/2012,11911462,0,0,0,0,0,0,0,0,647241049,29989908,16653958,27933174,38719907,29237076,45850987,40911459,118690621,57225581,0,75890897,27564610
